_step,beta_ce_std,ce_offset_std,G_cont_min,cu_multiplier_std,G_cont_std,beta_ce_mean,S_CU_std,S_CU_min,G_cont_max,beta_cu_std,S_CU_mean,beta_cu_mean,S_CE_max,cu_multiplier_mean,S_CU_max,S_CE_std,G_cont_mean,S_CE_mean,S_CE_min,ce_offset_mean
135,0.41964974999427795,0.1641303300857544,0.7241182327270508,0.14824971556663513,0.012141382321715355,-0.0681685283780098,0.023050304502248764,0.41597604751586914,0.8041104674339294,0.22065280377864838,0.4956532120704651,-0.5275694131851196,0.6035692095756531,1.026901125907898,0.5583616495132446,0.00915253534913063,0.7697827219963074,0.54364013671875,0.48435482382774353,1.0934088230133057
136,0.4218877851963043,0.1643294095993042,0.7166325449943542,0.1484341025352478,0.011938301846385002,-0.06662982702255249,0.02291645109653473,0.4162899851799011,0.8053485751152039,0.22157499194145203,0.4956647753715515,-0.5266652703285217,0.6059710383415222,1.026460886001587,0.5601663589477539,0.008812585845589638,0.7691226005554199,0.5422974824905396,0.49054449796676636,1.0937609672546387
137,0.42414164543151855,0.16453610360622406,0.7157697081565857,0.14862151443958282,0.012142128311097622,-0.06508031487464905,0.02288912981748581,0.41648298501968384,0.8055517077445984,0.2224961370229721,0.4957140386104584,-0.5257586240768433,0.6053658723831177,1.0260257720947266,0.557175874710083,0.00977235659956932,0.7702471613883972,0.5444823503494263,0.4634961783885956,1.094107747077942
138,0.42640188336372375,0.16474062204360962,0.7188072204589844,0.14880666136741638,0.012116237543523312,-0.0635145902633667,0.023058904334902763,0.41671523451805115,0.8037749528884888,0.2234201282262802,0.49569880962371826,-0.5248470306396484,0.6072355508804321,1.0255885124206543,0.5598589777946472,0.008970322087407112,0.770235538482666,0.5445529818534851,0.487710177898407,1.0944569110870361
139,0.4285852611064911,0.16494058072566986,0.7246555685997009,0.1489882916212082,0.012050430290400982,-0.06200861185789108,0.023033423349261284,0.4163174033164978,0.8067166805267334,0.22434337437152863,0.4956681430339813,-0.523945689201355,0.6085073351860046,1.0251588821411133,0.5594460368156433,0.009021822363138199,0.7699329853057861,0.5439270734786987,0.47989949584007263,1.0947973728179932
140,0.4307960867881775,0.1651461273431778,0.7086440920829773,0.1491713672876358,0.012041067704558372,-0.06049931049346924,0.02312920056283474,0.4157373309135437,0.8070008754730225,0.22526560723781586,0.4957125186920166,-0.5230518579483032,0.6080281138420105,1.024735689163208,0.567669689655304,0.009081175550818443,0.770740270614624,0.5454944372177124,0.4783264100551605,1.0951313972473145
141,0.4330466091632843,0.16535621881484985,0.7052478194236755,0.14935585856437683,0.012108679860830307,-0.05897890776395798,0.022984741255640984,0.41535812616348267,0.8067929744720459,0.2261766493320465,0.4957873523235321,-0.5221604108810425,0.6064664125442505,1.024315595626831,0.5663659572601318,0.009485360234975815,0.7702304720878601,0.5444118976593018,0.4757320284843445,1.0954651832580566
142,0.43537473678588867,0.16557179391384125,0.7138431072235107,0.1495458036661148,0.011913079768419266,-0.05744626373052597,0.022950023412704468,0.4164148271083832,0.8053339719772339,0.22707729041576385,0.4957311153411865,-0.5212639570236206,0.6081690788269043,1.0238980054855347,0.5525056719779968,0.008692095056176186,0.7701394557952881,0.5442873239517212,0.47959136962890625,1.0958025455474854
143,0.43777725100517273,0.1657983660697937,0.725566565990448,0.14974237978458405,0.01200258731842041,-0.055854737758636475,0.023180201649665833,0.41547948122024536,0.8083868026733398,0.22798395156860352,0.49579334259033203,-0.5203561782836914,0.6064410209655762,1.0234761238098145,0.5595319271087646,0.008778613992035389,0.7719300985336304,0.5478555560112,0.4863174855709076,1.0961459875106812
144,0.4401344060897827,0.16603252291679382,0.6989325284957886,0.1499405801296234,0.012147046625614166,-0.054249685257673264,0.02318299375474453,0.4151901602745056,0.8053705096244812,0.2288924753665924,0.49578461050987244,-0.5194441080093384,0.6071983575820923,1.0230519771575928,0.5582329034805298,0.009236708283424377,0.7719354033470154,0.5478614568710327,0.4719821810722351,1.096488356590271
145,0.4424205422401428,0.16625341773033142,0.7049065828323364,0.15012726187705994,0.012248672544956207,-0.052691500633955,0.023274704813957214,0.41537803411483765,0.8077741861343384,0.2297900766134262,0.4957413077354431,-0.518553614616394,0.6077365279197693,1.022625207901001,0.5692332983016968,0.009308516047894955,0.7716044187545776,0.5472313165664673,0.4800058603286743,1.0968291759490967
146,0.4446960389614105,0.16648344695568085,0.6959527730941772,0.15031825006008148,0.01236655842512846,-0.05108627676963806,0.023113172501325607,0.41716259717941284,0.8057278990745544,0.2306966930627823,0.4957791566848755,-0.5176593661308289,0.6079777479171753,1.0221970081329346,0.5613507628440857,0.009797614067792892,0.7716342806816101,0.5472695827484131,0.4657907485961914,1.0971643924713135
147,0.4469587206840515,0.1667127162218094,0.7060097455978394,0.15050694346427917,0.012191042304039001,-0.049454718828201294,0.0230804942548275,0.41514965891838074,0.807726263999939,0.23159942030906677,0.49579131603240967,-0.516765296459198,0.609957218170166,1.021773099899292,0.5635421276092529,0.009450236335396767,0.7712094187736511,0.5463767647743225,0.47410905361175537,1.0974922180175781
148,0.4491978883743286,0.16694797575473785,0.7052702307701111,0.15069842338562012,0.012178163975477219,-0.04783765599131584,0.023074787110090256,0.41640815138816833,0.8077071905136108,0.23250097036361694,0.49578627943992615,-0.5158764123916626,0.6087397336959839,1.0213558673858643,0.5613690614700317,0.009294407442212105,0.7716361284255981,0.5472487211227417,0.4756709337234497,1.097812294960022
149,0.45138826966285706,0.16718938946723938,0.7014676332473755,0.15089121460914612,0.012076701037585735,-0.04625604674220085,0.0232679583132267,0.41408997774124146,0.8247731924057007,0.2334098517894745,0.4958362281322479,-0.5149904489517212,0.6144716143608093,1.0209439992904663,0.6046156287193298,0.008907429873943329,0.7726407051086426,0.5492432117462158,0.47040635347366333,1.0981287956237793
150,0.45349133014678955,0.16743139922618866,0.6935877799987793,0.15108270943164825,0.012171725742518902,-0.04471328854560852,0.023175474256277084,0.4160855710506439,0.8075865507125854,0.23432336747646332,0.49574387073516846,-0.514108419418335,0.6096501350402832,1.0205395221710205,0.5617623329162598,0.009337415918707848,0.7715514898300171,0.5471025705337524,0.46548470854759216,1.0984387397766113
151,0.45565515756607056,0.16768620908260345,0.697540283203125,0.1512819528579712,0.012098453938961029,-0.04315250366926193,0.022992189973592758,0.41627177596092224,0.8261863589286804,0.23522832989692688,0.495830237865448,-0.513227105140686,0.6103964447975159,1.020137906074524,0.605048656463623,0.00910513661801815,0.7725318670272827,0.5490125417709351,0.4719352126121521,1.0987470149993896
152,0.45785635709762573,0.1679385006427765,0.6961981654167175,0.15147899091243744,0.01213493850082159,-0.04157552123069763,0.023184720426797867,0.4157956838607788,0.8278778791427612,0.23612849414348602,0.49590104818344116,-0.5123476982116699,0.6106736660003662,1.0197370052337646,0.60407555103302,0.008951294235885143,0.7734829783439636,0.5509025454521179,0.4688093066215515,1.0990532636642456
153,0.4600619971752167,0.16818512976169586,0.6986474394798279,0.15166927874088287,0.012149088084697723,-0.03996042534708977,0.023105410858988762,0.4160066545009613,0.8085052967071533,0.23702295124530792,0.49593108892440796,-0.5114719271659851,0.6096078157424927,1.019331932067871,0.5676252841949463,0.00925418920814991,0.7731477618217468,0.5501749515533447,0.47018855810165405,1.0993608236312866
154,0.462262898683548,0.16842256486415863,0.6990811824798584,0.15185144543647766,0.012171915732324123,-0.03832889720797539,0.02304188534617424,0.41630834341049194,0.8101528882980347,0.2379218488931656,0.49587082862854004,-0.5105936527252197,0.6097461581230164,1.0189179182052612,0.5679125189781189,0.009168808348476887,0.7724305391311646,0.5487923622131348,0.470417320728302,1.0996766090393066
155,0.4644796848297119,0.16866426169872284,0.6967388391494751,0.15203434228897095,0.011979720555245876,-0.03666573762893677,0.02309754490852356,0.41671621799468994,0.8077969551086426,0.23881863057613373,0.4959293007850647,-0.5097125768661499,0.6088449954986572,1.0184996128082275,0.5611948370933533,0.008793311193585396,0.7735298871994019,0.5509490370750427,0.46988019347190857,1.0999970436096191
156,0.46664342284202576,0.16890446841716766,0.6983926296234131,0.15221522748470306,0.012268919497728348,-0.035043369978666306,0.02304212562739849,0.4157457947731018,0.8070435523986816,0.23971517384052277,0.4958105981349945,-0.5088319778442383,0.611433207988739,1.0180857181549072,0.5603970289230347,0.00963122770190239,0.7720046043395996,0.5479561686515808,0.47295081615448,1.100314974784851
157,0.4687667787075043,0.16915413737297058,0.7048951983451843,0.15240252017974854,0.012181776575744152,-0.03345680236816406,0.023039892315864563,0.41649144887924194,0.8069103956222534,0.24061709642410278,0.4958336353302002,-0.5079556107521057,0.6116722822189331,1.017683744430542,0.5637655258178711,0.009478738531470299,0.7721542119979858,0.5482252240180969,0.4735864996910095,1.1006176471710205
158,0.47086119651794434,0.16941364109516144,0.7053360342979431,0.15259410440921783,0.012196275405585766,-0.03187490627169609,0.023198379203677177,0.4160636067390442,0.8078445792198181,0.24151858687400818,0.4958500266075134,-0.507086992263794,0.61064213514328,1.0172923803329468,0.5586735010147095,0.00938134640455246,0.7730028033256531,0.5499433279037476,0.47644180059432983,1.1009069681167603
159,0.4728505611419678,0.1696590930223465,0.6925622820854187,0.152772456407547,0.012216558679938316,-0.030359705910086632,0.02300741896033287,0.4160800874233246,0.8087555766105652,0.242399200797081,0.4958321452140808,-0.5062391757965088,0.6152039766311646,1.016912579536438,0.5571591854095459,0.009391482919454575,0.7727044820785522,0.549345076084137,0.46913307905197144,1.101184606552124
160,0.47474387288093567,0.16989371180534363,0.7010132670402527,0.1529422402381897,0.012284249067306519,-0.0288703553378582,0.022722773253917694,0.4150954484939575,0.8097134828567505,0.2432814985513687,0.4959321618080139,-0.505387544631958,0.6151019334793091,1.0165379047393799,0.5645925402641296,0.00989183783531189,0.7724505662918091,0.5487489700317383,0.4696016311645508,1.1014553308486938
161,0.4766167402267456,0.17011834681034088,0.6969256401062012,0.15310494601726532,0.012324165552854538,-0.02739199995994568,0.023267466574907303,0.4156349301338196,0.8081096410751343,0.24415592849254608,0.49583396315574646,-0.5045409798622131,0.6104661226272583,1.0161645412445068,0.5666937828063965,0.009359342977404594,0.7728514671325684,0.5496703386306763,0.46658772230148315,1.101724624633789
162,0.4785270392894745,0.17033399641513824,0.69391268491745,0.15326112508773804,0.012286356650292873,-0.025923818349838257,0.023245573043823242,0.41509974002838135,0.8096879720687866,0.24502979218959808,0.49584826827049255,-0.503697395324707,0.6162220239639282,1.0157840251922607,0.5639667510986328,0.009465704672038555,0.7730714678764343,0.5500653982162476,0.46886783838272095,1.1020039319992065
163,0.480448842048645,0.17055648565292358,0.7011549472808838,0.15342208743095398,0.012043098919093609,-0.024441301822662354,0.023219048976898193,0.41637539863586426,0.808212161064148,0.24589833617210388,0.49581238627433777,-0.5028500556945801,0.6105173826217651,1.0154047012329102,0.566320538520813,0.008792123757302761,0.7732579112052917,0.5504774451255798,0.47183161973953247,1.102281928062439
164,0.4823330044746399,0.1707725077867508,0.7040215730667114,0.15357859432697296,0.012159207835793495,-0.02298864722251892,0.02309497259557247,0.4146049916744232,0.8080257177352905,0.24676287174224854,0.4958011507987976,-0.5020033121109009,0.6122617125511169,1.015032172203064,0.5640034675598145,0.009234876371920109,0.7730850577354431,0.5501171350479126,0.4751933217048645,1.102552890777588
165,0.4841666519641876,0.17098136246204376,0.7070801258087158,0.15373018383979797,0.012106543406844139,-0.021587630733847618,0.023217707872390747,0.4159805476665497,0.8084772825241089,0.24762684106826782,0.49581706523895264,-0.5011603236198425,0.6158120632171631,1.0146634578704834,0.56650710105896,0.008897041901946068,0.7736735343933105,0.5513002276420593,0.48386621475219727,1.102818489074707
166,0.48600873351097107,0.17119361460208893,0.6981656551361084,0.1538834273815155,0.01206306740641594,-0.020178627222776413,0.023218918591737747,0.41725724935531616,0.8100800514221191,0.24849601089954376,0.4959452152252197,-0.5003136396408081,0.6148492693901062,1.0142979621887207,0.562699556350708,0.00884668156504631,0.7748078107833862,0.5534673929214478,0.46809643507003784,1.103081226348877
167,0.4878837764263153,0.171407088637352,0.7030259966850281,0.15403962135314941,0.012071600183844566,-0.018759101629257202,0.02312025986611843,0.4175243377685547,0.8094512820243835,0.2493639588356018,0.4959469437599182,-0.4994644820690155,0.6134158372879028,1.0139341354370117,0.5622444152832031,0.008876511827111244,0.7745174169540405,0.5529067516326904,0.4787728786468506,1.103338360786438
168,0.4898067116737366,0.17162932455539703,0.707371711730957,0.15420125424861908,0.011767684482038021,-0.01730729267001152,0.022838424891233444,0.41643357276916504,0.8091573715209961,0.25023624300956726,0.49583274126052856,-0.49860501289367676,0.6126705408096313,1.0135694742202759,0.5614559650421143,0.008415996097028255,0.7724034190177917,0.5486984252929688,0.48026296496391296,1.103596806526184
169,0.49164897203445435,0.1718437373638153,0.704683780670166,0.15435577929019928,0.012069749645888805,-0.015887638553977013,0.02319575473666191,0.4154141843318939,0.8116628527641296,0.2511132061481476,0.4957795739173889,-0.4977399706840515,0.6172502636909485,1.0132091045379639,0.564159631729126,0.008898559957742691,0.7731040716171265,0.5501766204833984,0.47425466775894165,1.1038503646850586
170,0.49339401721954346,0.17205293476581573,0.7107211947441101,0.15450376272201538,0.012141408398747444,-0.01451177429407835,0.023078134283423424,0.415191650390625,0.8096870183944702,0.25198400020599365,0.4958874583244324,-0.4968791604042053,0.6151341199874878,1.012858271598816,0.5650950074195862,0.009320840239524841,0.7737271189689636,0.5513310432434082,0.47876009345054626,1.1040900945663452
171,0.4950411915779114,0.17224816977977753,0.701892077922821,0.15464109182357788,0.012063981965184212,-0.013209144584834576,0.023204509168863297,0.41569599509239197,0.8150784373283386,0.2528403401374817,0.49595150351524353,-0.496031254529953,0.6195023059844971,1.0125139951705933,0.574426531791687,0.009058026596903801,0.7748724222183228,0.5535954236984253,0.47042450308799744,1.1043200492858887
172,0.49668434262275696,0.17243322730064392,0.7049894332885742,0.1547689437866211,0.012246977537870407,-0.011905601248145103,0.023185325786471367,0.41499829292297363,0.8088595271110535,0.2536722421646118,0.49583932757377625,-0.49519237875938416,0.613890528678894,1.012166976928711,0.5642821788787842,0.009535253047943115,0.7730545997619629,0.5500192046165466,0.4794011116027832,1.1045539379119873
173,0.49837228655815125,0.17263177037239075,0.7078534960746765,0.15490414202213287,0.012227031402289867,-0.010564019903540611,0.022964879870414734,0.4158555269241333,0.8095114231109619,0.2544959485530853,0.4958341717720032,-0.4943535327911377,0.6148697733879089,1.0118238925933838,0.5655461549758911,0.009652620181441307,0.7722272276878357,0.5483514666557312,0.4844428300857544,1.1047852039337158
174,0.5000371932983398,0.1728234589099884,0.7025670409202576,0.1550367921590805,0.011907599866390228,-0.009266426786780357,0.02309354767203331,0.41649994254112244,0.8100404739379883,0.2553008496761322,0.49597758054733276,-0.49352091550827026,0.6143364310264587,1.011486530303955,0.5620698928833008,0.008508548140525818,0.775134265422821,0.554125189781189,0.47520846128463745,1.1050113439559937
175,0.5017200708389282,0.1730266809463501,0.7098530530929565,0.15517546236515045,0.011964695528149605,-0.00795463752001524,0.0229288712143898,0.41585299372673035,0.809040904045105,0.25612062215805054,0.4958674907684326,-0.49268531799316406,0.6130611896514893,1.0111541748046875,0.5629165172576904,0.008893844671547413,0.7728356122970581,0.5495333671569824,0.48876166343688965,1.1052377223968506
176,0.5033665299415588,0.17322729527950287,0.7052211761474609,0.15531094372272491,0.012049214914441109,-0.006652991287410259,0.023274455219507217,0.41683706641197205,0.8089190721511841,0.25693538784980774,0.4959111213684082,-0.49185216426849365,0.615024983882904,1.010826826095581,0.5607990622520447,0.008993961848318577,0.77474445104599,0.5533391237258911,0.47394806146621704,1.105457067489624
177,0.5050286054611206,0.17342230677604675,0.7056040167808533,0.155442014336586,0.012058909982442856,-0.005333821289241314,0.023140903562307358,0.4161674976348877,0.8104920387268066,0.25774526596069336,0.495945543050766,-0.4910156726837158,0.6168781518936157,1.0104939937591553,0.565761923789978,0.009027142077684402,0.775273323059082,0.5543875098228455,0.47690242528915405,1.1056804656982422
178,0.5066836476325989,0.17361032962799072,0.7056889533996582,0.1555674970149994,0.012064972892403603,-0.004028300754725933,0.022981753572821617,0.41554492712020874,0.8091549873352051,0.25854888558387756,0.49597907066345215,-0.4901871383190155,0.6136401891708374,1.0101609230041504,0.5614826679229736,0.009055673144757748,0.7745193839073181,0.5528653860092163,0.4773938059806824,1.1059017181396484
179,0.5083038806915283,0.17378929257392883,0.6999918818473816,0.1556863635778427,0.011875475756824017,-0.0027241806965321302,0.023143349215388298,0.4165442883968353,0.8117372393608093,0.2593505382537842,0.49593037366867065,-0.48935768008232117,0.6183684468269348,1.009826898574829,0.5657070875167847,0.008523835800588131,0.7758501768112183,0.5555479526519775,0.46191462874412537,1.1061229705810547
180,0.5098975300788879,0.1739652305841446,0.7129589319229126,0.15580344200134277,0.01222870871424675,-0.0014390945434570312,0.022920556366443634,0.4157792031764984,0.8096075057983398,0.2601378262042999,0.49593111872673035,-0.4885271489620209,0.6143838167190552,1.0095018148422241,0.5639272332191467,0.009483241476118565,0.7741726636886597,0.5522058010101318,0.4888238310813904,1.1063381433486938
181,0.5115393400192261,0.1741533875465393,0.7041964530944824,0.15592841804027557,0.012117641977965832,-0.00012316307402215898,0.023134659975767136,0.4162784516811371,0.811616063117981,0.2609279751777649,0.4958898425102234,-0.48769116401672363,0.6181708574295044,1.0091767311096191,0.5632941722869873,0.009202539920806885,0.7749547958374023,0.553775429725647,0.47764143347740173,1.1065587997436523
182,0.5131989121437073,0.17435182631015778,0.7123433947563171,0.15606021881103516,0.012310313060879707,0.0012100538006052375,0.023252133280038834,0.4164353311061859,0.8120982050895691,0.26171931624412537,0.49594053626060486,-0.48685044050216675,0.6192485094070435,1.0088541507720947,0.5635229349136353,0.009515771642327309,0.7754906415939331,0.5548375844955444,0.4819527566432953,1.1067785024642944
183,0.5148389339447021,0.17454832792282104,0.7084028720855713,0.1561918705701828,0.012008791789412498,0.0025385618209838867,0.023067783564329147,0.4163439869880676,0.8129600882530212,0.26250454783439636,0.4960007071495056,-0.48602062463760376,0.6186375617980957,1.0085371732711792,0.5656871795654297,0.009030335582792759,0.7752959132194519,0.5543794631958008,0.4807964265346527,1.106990098953247
184,0.5164417624473572,0.1747366189956665,0.6988013982772827,0.15631666779518127,0.012475240975618362,0.0038625895977020264,0.023207014426589012,0.4160641133785248,0.810933530330658,0.2632899284362793,0.49585551023483276,-0.48519229888916016,0.619198203086853,1.008218765258789,0.5594549179077148,0.009881388396024704,0.7743139266967773,0.5525492429733276,0.4698384702205658,1.1072008609771729
185,0.5179893374443054,0.17491638660430908,0.7022808790206909,0.15643487870693207,0.012254874221980572,0.005151689052581787,0.023259665817022324,0.4154055118560791,0.8096604347229004,0.2640661597251892,0.4958956241607666,-0.484375,0.6188147068023682,1.0079014301300049,0.5598893165588379,0.009339693933725357,0.7752593755722046,0.5543949604034424,0.47170111536979675,1.107407569885254
186,0.5195900797843933,0.17509900033473969,0.7038680911064148,0.15655475854873657,0.011902480386197567,0.006497522350400686,0.023071765899658203,0.4164714813232422,0.8118230700492859,0.2648407816886902,0.49586912989616394,-0.4835560917854309,0.617297887802124,1.0075736045837402,0.5666707158088684,0.008642967790365219,0.7745047807693481,0.5528823733329773,0.4764494299888611,1.1076253652572632
187,0.5211578011512756,0.17528516054153442,0.7042955160140991,0.1566760092973709,0.012032777070999146,0.007839064113795757,0.023065244778990746,0.416027307510376,0.811519980430603,0.2656082510948181,0.49599921703338623,-0.4827439785003662,0.617551326751709,1.0072498321533203,0.5657103061676025,0.009073619730770588,0.7756729125976562,0.5551238656044006,0.4652678370475769,1.107836127281189
188,0.5227063894271851,0.17548131942749023,0.7077813148498535,0.15680375695228577,0.012497549876570702,0.009143978357315063,0.023250434547662735,0.415458619594574,0.8137528300285339,0.26636412739753723,0.49591177701950073,-0.4819473624229431,0.6172624826431274,1.0069339275360107,0.5710523128509521,0.009997054934501648,0.7744988799095154,0.5528481006622314,0.4600258469581604,1.1080400943756104
189,0.5242302417755127,0.1756814867258072,0.6986319422721863,0.15693321824073792,0.012256345711648464,0.01040107011795044,0.023310113698244095,0.41735410690307617,0.8124667406082153,0.26710858941078186,0.49596381187438965,-0.4811612069606781,0.6208019256591797,1.0066304206848145,0.5633205771446228,0.009260006248950958,0.7765380144119263,0.5569096803665161,0.46457844972610474,1.108232021331787
190,0.5257567167282104,0.175882488489151,0.7082811594009399,0.15706473588943481,0.01218109205365181,0.011680921539664268,0.022987214848399162,0.4156482219696045,0.8096410632133484,0.2678591310977936,0.49590158462524414,-0.48036131262779236,0.6171045303344727,1.00632643699646,0.5600853562355042,0.009356050752103329,0.7748355865478516,0.5535286664962769,0.4800238609313965,1.1084264516830444
191,0.5272948741912842,0.1760893166065216,0.707493007183075,0.15720009803771973,0.012242528609931469,0.01296599768102169,0.023222897201776505,0.41604477167129517,0.8113052248954773,0.2686150074005127,0.4959484338760376,-0.47955426573753357,0.6171460151672363,1.0060241222381592,0.5585362315177917,0.009311806410551071,0.7763216495513916,0.5565063953399658,0.47031933069229126,1.108615756034851
192,0.5288600325584412,0.17629556357860565,0.71442049741745,0.1573333442211151,0.012265200726687908,0.014302114956080914,0.02332317642867565,0.4163815379142761,0.8113734126091003,0.2693745493888855,0.49595552682876587,-0.47873473167419434,0.6191930174827576,1.005711555480957,0.5599819421768188,0.009272914379835129,0.7763156294822693,0.5564852952957153,0.48335832357406616,1.1088141202926636
193,0.5303620100021362,0.17649300396442413,0.7184392213821411,0.1574602872133255,0.012176521122455597,0.015593728050589561,0.02330069988965988,0.4159899652004242,0.8106212019920349,0.270132839679718,0.49592646956443787,-0.4779200553894043,0.6186088919639587,1.0054011344909668,0.5611968040466309,0.009095278568565845,0.775629997253418,0.5551244020462036,0.48981666564941406,1.109010934829712
194,0.5317540764808655,0.17666767537593842,0.7168675661087036,0.15757057070732117,0.01216889824718237,0.016823789104819298,0.023087237030267715,0.4157332181930542,0.8138904571533203,0.27088087797164917,0.49594646692276,-0.47711262106895447,0.6208032965660095,1.0050911903381348,0.5669229030609131,0.009393993765115738,0.7750219702720642,0.5538708567619324,0.4916709363460541,1.1092047691345215
195,0.5331317782402039,0.17683298885822296,0.7029711604118347,0.15767431259155273,0.012189816683530807,0.018033206462860107,0.023215873166918755,0.41545528173446655,0.8115839958190918,0.271607369184494,0.4959283769130707,-0.4763176441192627,0.6192719340324402,1.0047849416732788,0.5676131248474121,0.00914310198277235,0.7758776545524597,0.5556216239929199,0.4737691581249237,1.1093943119049072
196,0.5345818996429443,0.17700250446796417,0.7072851061820984,0.15778018534183502,0.012006728909909725,0.019262423738837242,0.023259472101926804,0.41565418243408203,0.8118612170219421,0.27232903242111206,0.49596282839775085,-0.4755278527736664,0.6204606890678406,1.004477858543396,0.5708733797073364,0.008869593963027,0.7756680846214294,0.5551368594169617,0.47685930132865906,1.1095893383026123
197,0.5360444784164429,0.1771722137928009,0.7086472511291504,0.15788619220256805,0.012115503661334515,0.020502369850873947,0.023138191550970078,0.41584497690200806,0.8129642009735107,0.27304965257644653,0.4959641396999359,-0.47473496198654175,0.6197972297668457,1.0041661262512207,0.5618739128112793,0.009091511368751526,0.7765821218490601,0.5569742918014526,0.47880059480667114,1.1097887754440308
198,0.5374618768692017,0.17734290659427643,0.7108590006828308,0.1579935997724533,0.012255611829459667,0.021715274080634117,0.023177966475486755,0.4157980680465698,0.8141109347343445,0.2737692594528198,0.49590274691581726,-0.4739506244659424,0.6216799020767212,1.0038632154464722,0.5714482665061951,0.009515169076621532,0.7756613492965698,0.555164098739624,0.4884050786495209,1.1099777221679688
199,0.5388227105140686,0.17750516533851624,0.7156634330749512,0.15809497237205505,0.012248147279024124,0.022895952686667442,0.023338137194514275,0.4147284924983978,0.8121306300163269,0.274483859539032,0.49587878584861755,-0.4731636047363281,0.6203575134277344,1.0035653114318848,0.5573528409004211,0.009310239925980568,0.7757214903831482,0.5553075671195984,0.48416638374328613,1.1101598739624023
200,0.5401138663291931,0.17765860259532928,0.706598162651062,0.1581883430480957,0.012174766510725021,0.024043362587690353,0.023184601217508316,0.4167519807815552,0.8148617744445801,0.2751978039741516,0.4960103929042816,-0.47238224744796753,0.6221262812614441,1.0032709836959839,0.5617662072181702,0.009242048487067223,0.7768294215202332,0.5574467182159424,0.4808758497238159,1.11033296585083
201,0.5414256453514099,0.17780524492263794,0.716775119304657,0.1582762748003006,0.01210261881351471,0.025176724418997765,0.023208117112517357,0.414699524641037,0.8117778301239014,0.275912880897522,0.49594414234161377,-0.471600741147995,0.6211858987808228,1.0029776096343994,0.5614297986030579,0.009047398343682289,0.7760924696922302,0.5560119152069092,0.48613572120666504,1.1105036735534668
202,0.5427250266075134,0.17795097827911377,0.7124193906784058,0.15836146473884583,0.01234113983809948,0.026308339089155197,0.023309551179409027,0.415641725063324,0.8146424293518066,0.27662137150764465,0.4959733486175537,-0.4708198010921478,0.6224128007888794,1.0026841163635254,0.5681363344192505,0.00945495069026947,0.7770004272460938,0.5578346252441406,0.4787887930870056,1.110673189163208
203,0.543950617313385,0.17809376120567322,0.6971296668052673,0.15844525396823883,0.01202678494155407,0.027384907007217407,0.022858768701553345,0.41537994146347046,0.813674807548523,0.2773098945617676,0.4960213601589203,-0.4700542390346527,0.6187039613723755,1.0024058818817139,0.5640333890914917,0.009024739265441895,0.7762417793273926,0.5562431812286377,0.46720048785209656,1.1108263731002808
204,0.5452049970626831,0.1782495081424713,0.7112388014793396,0.15853993594646454,0.012031531892716885,0.028476020321249962,0.02332136034965515,0.41628727316856384,0.8125669360160828,0.2780073583126068,0.49598366022109985,-0.46928220987319946,0.6220744252204895,1.002131700515747,0.5638725757598877,0.008780676871538162,0.7773520350456238,0.5585036873817444,0.4832041263580322,1.110973834991455
205,0.5465089678764343,0.17840731143951416,0.7266875505447388,0.1586349904537201,0.01217834185808897,0.029572954401373863,0.02316330000758171,0.4158351421356201,0.8130379915237427,0.27870240807533264,0.4959566295146942,-0.46851181983947754,0.621330201625824,1.0018551349639893,0.5642053484916687,0.009149465709924698,0.7763656377792358,0.5565606355667114,0.47913622856140137,1.1111280918121338
206,0.547823965549469,0.17857429385185242,0.7205303907394409,0.15873615443706512,0.012270510196685791,0.030664294958114624,0.023254167288541794,0.4157373607158661,0.8134300112724304,0.27940091490745544,0.4959084391593933,-0.4677475392818451,0.6227440237998962,1.0015802383422852,0.5640232563018799,0.009357812814414501,0.7760919332504272,0.556050181388855,0.49897199869155884,1.1112831830978394
207,0.5490735769271851,0.17872388660907745,0.7073609232902527,0.15882480144500732,0.012340969406068325,0.031714677810668945,0.023435985669493675,0.41422009468078613,0.813694417476654,0.280094712972641,0.49587440490722656,-0.46698611974716187,0.6242588758468628,1.0013045072555542,0.5665873289108276,0.00938170962035656,0.7753632068634033,0.5546201467514038,0.4656054377555847,1.1114373207092285
208,0.550334095954895,0.17887097597122192,0.723335862159729,0.15891243517398834,0.012050951831042767,0.03279348462820053,0.0232610534876585,0.41620299220085144,0.8144490122795105,0.2807876169681549,0.4960153102874756,-0.4662197530269623,0.6200860738754272,1.0010279417037964,0.5605651140213013,0.008838420733809471,0.7773911952972412,0.5585528612136841,0.49391794204711914,1.1115939617156982
209,0.5516176223754883,0.17901982367038727,0.7180545330047607,0.1590016931295395,0.012263543903827667,0.03392857313156128,0.023243268951773643,0.4160296618938446,0.8137304186820984,0.28147760033607483,0.4959803521633148,-0.4654516577720642,0.6226349472999573,1.0007503032684326,0.5589388608932495,0.009397517889738083,0.7770252227783203,0.5578576326370239,0.4798983037471771,1.1117544174194336
210,0.5529174208641052,0.1791749745607376,0.7223398685455322,0.15909555554389954,0.012156598269939423,0.03508155792951584,0.023202165961265564,0.4146718382835388,0.8138465881347656,0.2821770906448364,0.4959128797054291,-0.46467310190200806,0.6196107268333435,1.0004701614379883,0.5658375024795532,0.009322083555161953,0.7763259410858154,0.5564694404602051,0.49954232573509216,1.1119154691696167
