_step,train/loss,train/lm_loss,val/loss
214,4.099775314331055,4.099775314331055,
215,3.5405795574188232,3.5405795574188232,
216,4.290472030639648,4.290472030639648,
217,4.170973300933838,4.170973300933838,
218,3.718179702758789,3.718179702758789,
219,3.237950086593628,3.237950086593628,
220,3.830578088760376,3.830578088760376,
221,3.8748738765716553,3.8748738765716553,
222,4.34857177734375,4.34857177734375,
223,3.7306997776031494,3.7306997776031494,
224,4.14309024810791,4.14309024810791,
225,3.740901470184326,3.740901470184326,
226,2.985553741455078,2.985553741455078,
227,3.4438042640686035,3.4438042640686035,
228,3.517091751098633,3.517091751098633,
229,3.4374477863311768,3.4374477863311768,
230,3.846818208694458,3.846818208694458,
231,3.1770594120025635,3.1770594120025635,
232,3.804962158203125,3.804962158203125,
233,3.064805507659912,3.064805507659912,
234,3.9150989055633545,3.9150989055633545,
235,3.332068681716919,3.332068681716919,
236,3.310274600982666,3.310274600982666,
237,3.839360475540161,3.839360475540161,
238,3.17191481590271,3.17191481590271,
239,4.269865036010742,4.269865036010742,
240,2.6465351581573486,2.6465351581573486,
241,3.1410632133483887,3.1410632133483887,
242,4.1446614265441895,4.1446614265441895,
243,3.521027088165283,3.521027088165283,
244,3.5126469135284424,3.5126469135284424,
245,3.4309628009796143,3.4309628009796143,
246,3.5918691158294678,3.5918691158294678,
247,3.802626848220825,3.802626848220825,
248,3.0430667400360107,3.0430667400360107,
249,3.2908570766448975,3.2908570766448975,
250,3.4179461002349854,3.4179461002349854,
251,3.530463695526123,3.530463695526123,
252,3.9422850608825684,3.9422850608825684,
253,4.235716342926025,4.235716342926025,
254,4.149231433868408,4.149231433868408,
255,3.6216225624084473,3.6216225624084473,
256,3.3143279552459717,3.3143279552459717,
257,3.3961222171783447,3.3961222171783447,
258,3.101959466934204,3.101959466934204,
259,2.827784776687622,2.827784776687622,
260,3.512261390686035,3.512261390686035,
261,3.5139920711517334,3.5139920711517334,
262,3.1381490230560303,3.1381490230560303,
263,3.4581286907196045,3.4581286907196045,
264,3.1814591884613037,3.1814591884613037,
265,3.9391462802886963,3.9391462802886963,
266,3.628547191619873,3.628547191619873,
267,3.7390406131744385,3.7390406131744385,
268,3.969853401184082,3.969853401184082,
269,3.9203860759735107,3.9203860759735107,
270,2.953341484069824,2.953341484069824,
271,3.847855567932129,3.847855567932129,
272,3.299131155014038,3.299131155014038,
273,3.7580630779266357,3.7580630779266357,
274,3.315213680267334,3.315213680267334,
275,4.229628086090088,4.229628086090088,
276,2.974012851715088,2.974012851715088,
277,3.7412545680999756,3.7412545680999756,
278,3.341080904006958,3.341080904006958,
279,2.47633695602417,2.47633695602417,
280,3.5257036685943604,3.5257036685943604,
281,3.377328395843506,3.377328395843506,
282,2.925855875015259,2.925855875015259,
283,2.682713031768799,2.682713031768799,
284,3.2490408420562744,3.2490408420562744,
285,3.7566733360290527,3.7566733360290527,
286,3.4161598682403564,3.4161598682403564,
287,3.288027286529541,3.288027286529541,
288,2.5040903091430664,2.5040903091430664,
289,4.244389533996582,4.244389533996582,
290,2.5694806575775146,2.5694806575775146,
291,2.4826500415802,2.4826500415802,
292,3.8655283451080322,3.8655283451080322,
293,3.0248284339904785,3.0248284339904785,
294,3.4945504665374756,3.4945504665374756,
295,3.21766996383667,3.21766996383667,
296,4.277118682861328,4.277118682861328,
297,3.1010472774505615,3.1010472774505615,
298,2.7942910194396973,2.7942910194396973,
299,2.9957563877105713,2.9957563877105713,
300,2.883096933364868,2.883096933364868,
301,3.473917245864868,3.473917245864868,
302,3.4563534259796143,3.4563534259796143,
303,3.655874490737915,3.655874490737915,
304,3.533322811126709,3.533322811126709,
305,3.18393874168396,3.18393874168396,
306,3.2072300910949707,3.2072300910949707,
307,3.449726104736328,3.449726104736328,
308,3.82694673538208,3.82694673538208,
309,3.602210283279419,3.602210283279419,
310,2.9585752487182617,2.9585752487182617,
311,3.1267459392547607,3.1267459392547607,
312,3.658839225769043,3.658839225769043,
313,3.585641622543335,3.585641622543335,
314,3.211364507675171,3.211364507675171,
315,3.134742259979248,3.134742259979248,
316,3.2197747230529785,3.2197747230529785,
317,3.280843734741211,3.280843734741211,
318,4.348840713500977,4.348840713500977,
319,3.1482815742492676,3.1482815742492676,
320,3.364274501800537,3.364274501800537,
321,2.9005088806152344,2.9005088806152344,
322,3.082695245742798,3.082695245742798,
323,3.4657349586486816,3.4657349586486816,
324,3.2637972831726074,3.2637972831726074,
325,3.281848192214966,3.281848192214966,
326,2.5282726287841797,2.5282726287841797,
327,3.6588869094848633,3.6588869094848633,
328,3.391416549682617,3.391416549682617,
329,2.767062187194824,2.767062187194824,
330,3.75864315032959,3.75864315032959,
331,3.3600263595581055,3.3600263595581055,
332,3.706293821334839,3.706293821334839,
333,3.6238694190979004,3.6238694190979004,
334,2.3938181400299072,2.3938181400299072,
335,2.6631369590759277,2.6631369590759277,
336,3.5351691246032715,3.5351691246032715,
337,3.156653881072998,3.156653881072998,
338,3.512086868286133,3.512086868286133,
339,2.7618510723114014,2.7618510723114014,
340,3.4958155155181885,3.4958155155181885,
341,3.5032031536102295,3.5032031536102295,
342,2.9968390464782715,2.9968390464782715,
343,3.446045398712158,3.446045398712158,
344,2.9759209156036377,2.9759209156036377,
345,3.3968026638031006,3.3968026638031006,
346,3.4559342861175537,3.4559342861175537,
347,3.080050230026245,3.080050230026245,
348,2.43800950050354,2.43800950050354,
349,3.355573892593384,3.355573892593384,
350,2.5544095039367676,2.5544095039367676,
351,3.3567326068878174,3.3567326068878174,
352,3.305971145629883,3.305971145629883,
353,2.690781831741333,2.690781831741333,
354,3.5656168460845947,3.5656168460845947,
355,3.8377952575683594,3.8377952575683594,
356,3.700068950653076,3.700068950653076,
357,3.338158369064331,3.338158369064331,
358,2.9448673725128174,2.9448673725128174,
359,2.384864330291748,2.384864330291748,
360,4.05643367767334,4.05643367767334,
361,4.143188953399658,4.143188953399658,
362,2.9653382301330566,2.9653382301330566,
363,3.45935320854187,3.45935320854187,
364,3.012939214706421,3.012939214706421,
365,2.998685121536255,2.998685121536255,
366,3.523264169692993,3.523264169692993,
367,4.060853958129883,4.060853958129883,
368,3.3113505840301514,3.3113505840301514,
369,3.824183225631714,3.824183225631714,
370,3.545598268508911,3.545598268508911,
371,3.2648143768310547,3.2648143768310547,
372,2.7705299854278564,2.7705299854278564,
373,2.9262092113494873,2.9262092113494873,
374,3.5332958698272705,3.5332958698272705,
375,3.604311227798462,3.604311227798462,
376,2.6431572437286377,2.6431572437286377,
377,2.7747671604156494,2.7747671604156494,
378,3.478235960006714,3.478235960006714,
379,3.467583179473877,3.467583179473877,
380,2.900102376937866,2.900102376937866,
381,2.7210397720336914,2.7210397720336914,
382,3.58682918548584,3.58682918548584,
383,2.9096755981445312,2.9096755981445312,
384,3.685790777206421,3.685790777206421,
385,3.480891466140747,3.480891466140747,
386,3.3917105197906494,3.3917105197906494,
387,3.2491323947906494,3.2491323947906494,
388,3.0622291564941406,3.0622291564941406,
389,3.3146326541900635,3.3146326541900635,
390,2.8251454830169678,2.8251454830169678,
391,3.088676929473877,3.088676929473877,
392,3.4040892124176025,3.4040892124176025,
393,3.210561513900757,3.210561513900757,
394,2.711944103240967,2.711944103240967,
395,3.053797960281372,3.053797960281372,
396,4.025610446929932,4.025610446929932,
397,3.9064884185791016,3.9064884185791016,
398,3.3134374618530273,3.3134374618530273,
399,3.1525094509124756,3.1525094509124756,
400,3.20228910446167,3.20228910446167,5.463045597076416
401,2.4980833530426025,2.4980833530426025,
402,2.7563300132751465,2.7563300132751465,
403,3.0393917560577393,3.0393917560577393,
404,2.7293782234191895,2.7293782234191895,
405,3.5778307914733887,3.5778307914733887,
406,2.5941321849823,2.5941321849823,
407,3.3002231121063232,3.3002231121063232,
408,2.5884737968444824,2.5884737968444824,
409,3.104544162750244,3.104544162750244,
410,2.8052425384521484,2.8052425384521484,
411,3.01513934135437,3.01513934135437,
412,2.9983837604522705,2.9983837604522705,
413,3.608949661254883,3.608949661254883,
414,3.8800764083862305,3.8800764083862305,
415,3.226107120513916,3.226107120513916,
416,3.4474310874938965,3.4474310874938965,
417,3.158658504486084,3.158658504486084,
418,3.455386161804199,3.455386161804199,
419,2.780071973800659,2.780071973800659,
420,3.261867046356201,3.261867046356201,
421,2.6273794174194336,2.6273794174194336,
422,2.619161367416382,2.619161367416382,
423,2.680086612701416,2.680086612701416,
424,4.280373573303223,4.280373573303223,
425,2.7107160091400146,2.7107160091400146,
426,2.87894606590271,2.87894606590271,
427,3.312558889389038,3.312558889389038,
428,2.7900052070617676,2.7900052070617676,
429,3.025211811065674,3.025211811065674,
430,3.0324628353118896,3.0324628353118896,
431,2.7096142768859863,2.7096142768859863,
432,3.2853357791900635,3.2853357791900635,
433,2.4632930755615234,2.4632930755615234,
434,3.6387691497802734,3.6387691497802734,
435,2.516613245010376,2.516613245010376,
436,2.756476879119873,2.756476879119873,
437,3.5044758319854736,3.5044758319854736,
438,2.303919553756714,2.303919553756714,
439,2.8775243759155273,2.8775243759155273,
440,2.662032127380371,2.662032127380371,
441,2.8757989406585693,2.8757989406585693,
442,2.447075605392456,2.447075605392456,
443,3.0584001541137695,3.0584001541137695,
444,2.394129514694214,2.394129514694214,
445,3.6867265701293945,3.6867265701293945,
446,2.972888231277466,2.972888231277466,
447,3.6504037380218506,3.6504037380218506,
448,3.0707662105560303,3.0707662105560303,
449,2.2692878246307373,2.2692878246307373,
450,2.9310660362243652,2.9310660362243652,
451,2.8535218238830566,2.8535218238830566,
452,3.262324810028076,3.262324810028076,
453,2.996626377105713,2.996626377105713,
454,2.4993820190429688,2.4993820190429688,
455,3.301748514175415,3.301748514175415,
456,3.274293899536133,3.274293899536133,
457,3.020657539367676,3.020657539367676,
458,2.840794086456299,2.840794086456299,
459,3.325737237930298,3.325737237930298,
460,3.5197432041168213,3.5197432041168213,
461,2.892350435256958,2.892350435256958,
462,2.756875991821289,2.756875991821289,
463,2.8623037338256836,2.8623037338256836,
464,2.8188469409942627,2.8188469409942627,
465,2.9223151206970215,2.9223151206970215,
466,2.118788242340088,2.118788242340088,
467,3.1775999069213867,3.1775999069213867,
468,2.917919397354126,2.917919397354126,
469,2.4135007858276367,2.4135007858276367,
470,2.673626661300659,2.673626661300659,
471,3.4749155044555664,3.4749155044555664,
472,2.795915365219116,2.795915365219116,
473,3.6489529609680176,3.6489529609680176,
474,2.3090641498565674,2.3090641498565674,
475,2.4184415340423584,2.4184415340423584,
476,2.6125710010528564,2.6125710010528564,
477,2.319884777069092,2.319884777069092,
478,2.1034975051879883,2.1034975051879883,
479,3.361225128173828,3.361225128173828,
480,3.6077191829681396,3.6077191829681396,
481,2.869166612625122,2.869166612625122,
482,3.3208515644073486,3.3208515644073486,
483,2.769564151763916,2.769564151763916,
484,3.272658348083496,3.272658348083496,
485,2.9471118450164795,2.9471118450164795,
486,2.520223379135132,2.520223379135132,
487,3.4488344192504883,3.4488344192504883,
488,2.5602946281433105,2.5602946281433105,
489,3.2830004692077637,3.2830004692077637,
490,3.441727876663208,3.441727876663208,
491,2.8128855228424072,2.8128855228424072,
492,2.674948215484619,2.674948215484619,
493,2.8684892654418945,2.8684892654418945,
494,2.629535436630249,2.629535436630249,
495,3.3100740909576416,3.3100740909576416,
496,2.8053479194641113,2.8053479194641113,
497,2.116149663925171,2.116149663925171,
498,2.7562355995178223,2.7562355995178223,
499,2.674105644226074,2.674105644226074,
500,3.2327194213867188,3.2327194213867188,
501,2.296900749206543,2.296900749206543,
502,3.587461471557617,3.587461471557617,
503,2.157106876373291,2.157106876373291,
504,3.4391376972198486,3.4391376972198486,
505,2.991691827774048,2.991691827774048,
506,3.2215816974639893,3.2215816974639893,
507,2.5985238552093506,2.5985238552093506,
508,2.935302972793579,2.935302972793579,
509,2.5869803428649902,2.5869803428649902,
510,2.947542667388916,2.947542667388916,
511,2.7812039852142334,2.7812039852142334,
512,2.9905683994293213,2.9905683994293213,
513,3.337317943572998,3.337317943572998,
514,3.1234002113342285,3.1234002113342285,
515,3.008695602416992,3.008695602416992,
516,2.9870481491088867,2.9870481491088867,
517,3.1481974124908447,3.1481974124908447,
518,3.212071657180786,3.212071657180786,
519,3.1944639682769775,3.1944639682769775,
520,3.1075754165649414,3.1075754165649414,
521,2.6445047855377197,2.6445047855377197,
522,2.8158016204833984,2.8158016204833984,
523,2.914545774459839,2.914545774459839,
524,2.869494676589966,2.869494676589966,
525,2.9594886302948,2.9594886302948,
526,2.871091365814209,2.871091365814209,
527,2.7498066425323486,2.7498066425323486,
528,2.704345226287842,2.704345226287842,
529,3.125077724456787,3.125077724456787,
530,2.5792288780212402,2.5792288780212402,
531,3.3754682540893555,3.3754682540893555,
532,2.3261141777038574,2.3261141777038574,
533,2.8107476234436035,2.8107476234436035,
534,3.006615400314331,3.006615400314331,
535,3.574681043624878,3.574681043624878,
536,3.1063711643218994,3.1063711643218994,
537,2.6918065547943115,2.6918065547943115,
538,3.306053876876831,3.306053876876831,
539,2.6519269943237305,2.6519269943237305,
540,2.803103446960449,2.803103446960449,
541,3.2109436988830566,3.2109436988830566,
542,2.704700469970703,2.704700469970703,
543,2.538022994995117,2.538022994995117,
544,2.8216474056243896,2.8216474056243896,
545,2.53379225730896,2.53379225730896,
546,2.233572006225586,2.233572006225586,
547,2.947826862335205,2.947826862335205,
548,2.518677234649658,2.518677234649658,
549,3.09985089302063,3.09985089302063,
550,3.313113212585449,3.313113212585449,
551,2.997690200805664,2.997690200805664,
552,2.3963608741760254,2.3963608741760254,
553,2.83713960647583,2.83713960647583,
554,2.9518229961395264,2.9518229961395264,
555,2.7576937675476074,2.7576937675476074,
556,2.8004207611083984,2.8004207611083984,
557,2.5953660011291504,2.5953660011291504,
558,2.5744118690490723,2.5744118690490723,
559,3.5150179862976074,3.5150179862976074,
560,2.377554178237915,2.377554178237915,
561,2.2134366035461426,2.2134366035461426,
562,2.508155345916748,2.508155345916748,
563,2.5514471530914307,2.5514471530914307,
564,3.5946836471557617,3.5946836471557617,
565,2.7861955165863037,2.7861955165863037,
566,2.927091360092163,2.927091360092163,
567,2.7540173530578613,2.7540173530578613,
568,2.417262554168701,2.417262554168701,
569,3.186384439468384,3.186384439468384,
570,2.397094488143921,2.397094488143921,
571,3.2618520259857178,3.2618520259857178,
572,3.068725109100342,3.068725109100342,
573,2.8683547973632812,2.8683547973632812,
574,2.3203439712524414,2.3203439712524414,
575,2.979055881500244,2.979055881500244,
576,2.6561388969421387,2.6561388969421387,
577,3.0631210803985596,3.0631210803985596,
578,2.7285141944885254,2.7285141944885254,
579,2.523425817489624,2.523425817489624,
580,2.389345645904541,2.389345645904541,
581,2.561385154724121,2.561385154724121,
582,2.814563035964966,2.814563035964966,
583,3.131685972213745,3.131685972213745,
584,2.8449738025665283,2.8449738025665283,
585,2.6707379817962646,2.6707379817962646,
586,2.845932722091675,2.845932722091675,
587,2.6341495513916016,2.6341495513916016,
588,2.859189033508301,2.859189033508301,
589,3.076035261154175,3.076035261154175,
590,2.820247173309326,2.820247173309326,
591,3.189279794692993,3.189279794692993,
592,2.35487699508667,2.35487699508667,
593,2.6309092044830322,2.6309092044830322,
594,2.366185188293457,2.366185188293457,
595,2.766707181930542,2.766707181930542,
596,2.2485854625701904,2.2485854625701904,
597,2.6110517978668213,2.6110517978668213,
598,2.811511754989624,2.811511754989624,
599,2.3903896808624268,2.3903896808624268,
600,2.3440723419189453,2.3440723419189453,5.008181095123291
601,2.009828567504883,2.009828567504883,
602,3.967803716659546,3.967803716659546,
603,2.7040209770202637,2.7040209770202637,
604,3.2399210929870605,3.2399210929870605,
605,2.1616053581237793,2.1616053581237793,
606,2.64420485496521,2.64420485496521,
607,2.536795139312744,2.536795139312744,
608,2.7003164291381836,2.7003164291381836,
609,3.06095027923584,3.06095027923584,
610,2.8681647777557373,2.8681647777557373,
611,2.5910212993621826,2.5910212993621826,
612,2.5964951515197754,2.5964951515197754,
613,2.9372026920318604,2.9372026920318604,
614,3.3643040657043457,3.3643040657043457,
615,3.240464687347412,3.240464687347412,
616,2.745246171951294,2.745246171951294,
617,2.981060028076172,2.981060028076172,
618,3.2472829818725586,3.2472829818725586,
619,3.5760960578918457,3.5760960578918457,
620,3.05417799949646,3.05417799949646,
621,3.376131772994995,3.376131772994995,
622,2.7701425552368164,2.7701425552368164,
623,2.8791723251342773,2.8791723251342773,
624,1.982767105102539,1.982767105102539,
625,2.5043911933898926,2.5043911933898926,
626,2.321688175201416,2.321688175201416,
627,2.7823402881622314,2.7823402881622314,
628,2.798867702484131,2.798867702484131,
629,2.134396553039551,2.134396553039551,
630,2.960089683532715,2.960089683532715,
631,2.9755709171295166,2.9755709171295166,
632,3.450397491455078,3.450397491455078,
633,2.684467315673828,2.684467315673828,
634,2.7514398097991943,2.7514398097991943,
635,2.3668675422668457,2.3668675422668457,
636,2.271733283996582,2.271733283996582,
637,2.640221118927002,2.640221118927002,
638,2.794252395629883,2.794252395629883,
639,3.3219590187072754,3.3219590187072754,
640,3.1054580211639404,3.1054580211639404,
641,2.395538330078125,2.395538330078125,
642,2.304676055908203,2.304676055908203,
643,2.9866576194763184,2.9866576194763184,
644,2.472339630126953,2.472339630126953,
645,2.309190034866333,2.309190034866333,
646,2.889981269836426,2.889981269836426,
647,2.7560691833496094,2.7560691833496094,
648,3.086726665496826,3.086726665496826,
649,3.598243474960327,3.598243474960327,
650,2.5057501792907715,2.5057501792907715,
651,2.4964759349823,2.4964759349823,
652,2.4969024658203125,2.4969024658203125,
653,2.973952531814575,2.973952531814575,
654,3.015866994857788,3.015866994857788,
655,2.1667587757110596,2.1667587757110596,
656,2.515933036804199,2.515933036804199,
657,2.8268468379974365,2.8268468379974365,
658,3.192633628845215,3.192633628845215,
659,2.749459981918335,2.749459981918335,
660,3.6219334602355957,3.6219334602355957,
661,2.5710837841033936,2.5710837841033936,
662,2.9722588062286377,2.9722588062286377,
663,3.3773598670959473,3.3773598670959473,
664,2.677544355392456,2.677544355392456,
665,2.6179704666137695,2.6179704666137695,
666,2.543409824371338,2.543409824371338,
667,2.1687095165252686,2.1687095165252686,
668,3.203909158706665,3.203909158706665,
669,2.846447467803955,2.846447467803955,
670,2.7045774459838867,2.7045774459838867,
671,2.4725470542907715,2.4725470542907715,
672,2.423129081726074,2.423129081726074,
673,2.296560764312744,2.296560764312744,
674,2.983427047729492,2.983427047729492,
675,1.9488537311553955,1.9488537311553955,
676,2.610668659210205,2.610668659210205,
677,2.9581427574157715,2.9581427574157715,
678,3.098679542541504,3.098679542541504,
679,2.5806307792663574,2.5806307792663574,
680,2.5180001258850098,2.5180001258850098,
681,2.454604387283325,2.454604387283325,
682,2.4826765060424805,2.4826765060424805,
683,3.3035495281219482,3.3035495281219482,
684,2.3650267124176025,2.3650267124176025,
685,2.2297818660736084,2.2297818660736084,
686,2.9842159748077393,2.9842159748077393,
687,2.898585319519043,2.898585319519043,
688,2.6184017658233643,2.6184017658233643,
689,2.9211373329162598,2.9211373329162598,
690,2.5503666400909424,2.5503666400909424,
691,2.5170738697052,2.5170738697052,
692,2.9336965084075928,2.9336965084075928,
693,2.719374179840088,2.719374179840088,
694,2.365405797958374,2.365405797958374,
695,2.7742600440979004,2.7742600440979004,
696,3.5013668537139893,3.5013668537139893,
697,2.6481125354766846,2.6481125354766846,
698,3.329385757446289,3.329385757446289,
699,2.132643699645996,2.132643699645996,
700,2.3256564140319824,2.3256564140319824,
701,2.3520655632019043,2.3520655632019043,
702,3.012155771255493,3.012155771255493,
703,2.5141754150390625,2.5141754150390625,
704,2.8904218673706055,2.8904218673706055,
