_step,train/loss,train/lm_loss,val/loss
134,5.907562732696533,5.896956443786621,
135,7.23948335647583,7.224932670593262,
136,7.546141624450684,7.534711837768555,
137,6.292933464050293,6.282264709472656,
138,5.804898262023926,5.794161796569824,
139,5.687512397766113,5.677751541137695,
140,6.352607727050781,6.342265605926514,
141,6.209285259246826,6.19881534576416,
142,6.559944152832031,6.546450614929199,
143,6.119809627532959,6.107512950897217,
144,7.1870808601379395,7.172843933105469,
145,6.775320053100586,6.759750843048096,
146,6.606662273406982,6.5883870124816895,
147,6.229479789733887,6.2139739990234375,
148,6.164094924926758,6.151975631713867,
149,6.8295440673828125,6.815324783325195,
150,6.439606666564941,6.421518325805664,
151,5.6504058837890625,5.639134407043457,
152,6.652938365936279,6.637998580932617,
153,6.992696285247803,6.976287841796875,
154,5.983827114105225,5.971215724945068,
155,6.175914287567139,6.162482261657715,
156,6.340687274932861,6.326303482055664,
157,6.785760879516602,6.765286445617676,
158,6.587774753570557,6.570609092712402,
159,6.097112655639648,6.083606243133545,
160,6.642180442810059,6.625916481018066,
161,6.696621894836426,6.678009986877441,
162,6.7709879875183105,6.752867221832275,
163,5.581071376800537,5.566108226776123,
164,6.38802433013916,6.371245384216309,
165,6.3933281898498535,6.377448081970215,
166,6.310435771942139,6.295568466186523,
167,5.7724504470825195,5.755807399749756,
168,6.070209503173828,6.052587509155273,
169,6.887845516204834,6.866115093231201,
170,6.084826469421387,6.068827152252197,
171,6.435780048370361,6.420036792755127,
172,5.885952472686768,5.870724201202393,
173,6.032536029815674,6.017294883728027,
174,6.209763050079346,6.194486618041992,
175,6.089809417724609,6.07404088973999,
176,5.450653553009033,5.436925888061523,
177,6.800933361053467,6.784056663513184,
178,6.788483142852783,6.770444869995117,
179,6.399864196777344,6.382455348968506,
180,6.635491847991943,6.617384910583496,
181,5.924965858459473,5.910407066345215,
182,5.998963832855225,5.982430458068848,
183,6.184286117553711,6.169241428375244,
184,5.191934585571289,5.178225040435791,
185,6.7970290184021,6.779361724853516,
186,5.573704242706299,5.559202671051025,
187,6.479389667510986,6.463259696960449,
188,6.425755500793457,6.409466743469238,
189,6.441026210784912,6.425418853759766,
190,5.646838188171387,5.631473541259766,
191,5.344845771789551,5.330453395843506,
192,6.616502285003662,6.597441673278809,
193,5.623316764831543,5.6067681312561035,
194,6.267485618591309,6.250994682312012,
195,6.5898942947387695,6.573551654815674,
196,6.09815788269043,6.0814361572265625,
197,5.801580905914307,5.785612106323242,
198,5.762810230255127,5.747263431549072,
199,6.89907169342041,6.880690097808838,
200,7.483549118041992,7.464488506317139,12.044053077697754
201,5.888680934906006,5.872225284576416,
202,6.22473669052124,6.208120346069336,
203,7.012838840484619,6.99473762512207,
204,5.35256290435791,5.337501525878906,
205,6.22865629196167,6.212160587310791,
206,6.310734748840332,6.294354438781738,
207,5.8729448318481445,5.8573994636535645,
208,7.044161319732666,7.026160717010498,
209,6.461817741394043,6.444202423095703,
210,5.836881160736084,5.820654392242432,
211,4.726414680480957,4.712038516998291,
212,5.953622341156006,5.93690299987793,
213,6.1257829666137695,6.107546806335449,
214,6.158605575561523,6.141464710235596,
215,5.806637287139893,5.790040969848633,
216,5.589799404144287,5.5738301277160645,
217,5.652514457702637,5.635977745056152,
218,6.286403179168701,6.268585205078125,
219,5.979719161987305,5.961757659912109,
220,6.258180141448975,6.23976993560791,
221,5.689378261566162,5.671996116638184,
222,5.055241107940674,5.039608955383301,
223,6.752971172332764,6.733554363250732,
224,5.876735687255859,5.859103679656982,
225,6.248717308044434,6.229946613311768,
226,5.757637977600098,5.740128040313721,
227,5.638735771179199,5.62175989151001,
228,6.660411357879639,6.642246723175049,
229,5.567257881164551,5.550626277923584,
230,6.228785514831543,6.209655284881592,
231,6.039258003234863,6.020683288574219,
232,6.70297384262085,6.6828107833862305,
233,6.222454071044922,6.202465534210205,
234,5.863826751708984,5.8455376625061035,
235,6.028790473937988,6.008158206939697,
236,5.41522216796875,5.3980937004089355,
237,6.503472328186035,6.480905532836914,
238,6.222989559173584,6.201563358306885,
239,6.816863536834717,6.797342300415039,
240,6.449623107910156,6.428937911987305,
241,6.425351619720459,6.405592441558838,
242,6.855477333068848,6.834293842315674,
243,6.275161266326904,6.252159118652344,
244,5.995784759521484,5.975906848907471,
245,5.37250280380249,5.352880477905273,
246,5.832773208618164,5.8146281242370605,
247,6.7226881980896,6.698351860046387,
248,5.171624183654785,5.1531081199646,
249,5.806869029998779,5.787495136260986,
250,6.657327175140381,6.636561870574951,
251,5.165229797363281,5.147586345672607,
252,5.633450508117676,5.615020751953125,
253,5.09764289855957,5.080011367797852,
254,5.440002918243408,5.420529365539551,
255,6.168438911437988,6.149118423461914,
256,6.187326431274414,6.167689800262451,
257,5.256189346313477,5.238099098205566,
258,6.009019374847412,5.98958683013916,
259,6.312774181365967,6.292884826660156,
260,5.82919979095459,5.810146331787109,
261,5.383634090423584,5.364095687866211,
262,6.639384746551514,6.619792938232422,
263,5.736581325531006,5.718537330627441,
264,5.503142356872559,5.4845075607299805,
265,5.674960136413574,5.656093120574951,
266,5.507382869720459,5.488668918609619,
267,5.944638729095459,5.921635150909424,
268,4.770770072937012,4.752518653869629,
269,5.574660778045654,5.55572509765625,
270,5.473880290985107,5.454503536224365,
271,6.03493595123291,6.014407634735107,
272,5.94412088394165,5.925276756286621,
273,6.01702880859375,5.998629093170166,
274,5.13772439956665,5.119449138641357,
275,6.092377185821533,6.073136329650879,
276,5.0955328941345215,5.077047348022461,
277,5.485161304473877,5.4662885665893555,
278,5.006683349609375,4.9881367683410645,
279,5.602203845977783,5.583188056945801,
280,5.614740371704102,5.595479965209961,
281,5.358401775360107,5.3394012451171875,
282,4.784514904022217,4.766080856323242,
283,5.48047399520874,5.461385250091553,
284,5.183725833892822,5.164576530456543,
285,4.7375102043151855,4.718430995941162,
286,5.173992156982422,5.154696464538574,
287,6.48335075378418,6.462235927581787,
288,5.683652877807617,5.664176940917969,
289,5.696627616882324,5.677652359008789,
290,5.227630615234375,5.2083868980407715,
291,5.114416599273682,5.094823837280273,
292,6.012513637542725,5.992573261260986,
293,5.3763227462768555,5.3563971519470215,
294,5.18286657333374,5.163537979125977,
295,4.79014778137207,4.771236419677734,
296,5.83621072769165,5.817011833190918,
297,5.512542247772217,5.49324369430542,
298,5.341424942016602,5.321571350097656,
299,5.662177085876465,5.642650127410889,
300,5.919332027435303,5.899762153625488,
301,5.223159313201904,5.20343017578125,
302,5.0508036613464355,5.031401634216309,
303,5.699260711669922,5.679942607879639,
304,6.088888645172119,6.069249629974365,
305,4.774226188659668,4.754958629608154,
306,4.685571670532227,4.666418075561523,
307,6.314276695251465,6.293990135192871,
308,5.570371627807617,5.550211429595947,
309,5.655187129974365,5.6348724365234375,
310,5.635147571563721,5.614721775054932,
311,5.742221355438232,5.722357273101807,
312,5.412779808044434,5.392764568328857,
313,5.467104911804199,5.4476189613342285,
314,4.862961292266846,4.842912197113037,
315,5.644822120666504,5.624714374542236,
316,5.857306003570557,5.837153434753418,
317,5.014571666717529,4.994539260864258,
318,4.536638259887695,4.51645040512085,
319,5.335907936096191,5.315876483917236,
320,5.38300895690918,5.363101482391357,
321,5.407624244689941,5.388024806976318,
322,5.232651233673096,5.2128472328186035,
323,5.867834568023682,5.848187446594238,
324,4.623926162719727,4.604217529296875,
325,6.019829750061035,5.999650478363037,
326,5.861309051513672,5.840109348297119,
327,5.969970703125,5.950050354003906,
328,4.427614688873291,4.407559394836426,
329,6.167662620544434,6.147939682006836,
330,6.311040878295898,6.291164398193359,
331,5.917963981628418,5.898228168487549,
332,5.6079254150390625,5.588069915771484,
333,5.66950798034668,5.6496195793151855,
334,8.545236587524414,8.523746490478516,
335,4.929941654205322,4.9097089767456055,
336,5.5270466804504395,5.507147312164307,
337,5.755642414093018,5.735772609710693,
338,5.16872501373291,5.148862361907959,
339,5.50059700012207,5.4806671142578125,
340,4.966319561004639,4.945941925048828,
341,5.0737624168396,5.0534987449646,
342,4.793946266174316,4.773787021636963,
343,4.843446731567383,4.823306083679199,
344,5.688642978668213,5.668575763702393,
345,5.586838722229004,5.567136287689209,
346,4.616143703460693,4.595410346984863,
347,5.938443660736084,5.918026924133301,
348,4.359064102172852,4.338963985443115,
349,5.554995059967041,5.5349507331848145,
350,6.225651264190674,6.205821514129639,
351,5.24937105178833,5.229128360748291,
352,5.432976722717285,5.412766456604004,
353,5.590263366699219,5.570324420928955,
354,4.676693916320801,4.656278610229492,
355,4.768135070800781,4.7477545738220215,
356,5.860792636871338,5.840958118438721,
357,5.143527507781982,5.123404502868652,
358,5.618186950683594,5.597851276397705,
359,5.684263706207275,5.664167881011963,
360,4.986220359802246,4.96580171585083,
361,4.870136260986328,4.849759578704834,
362,5.237288475036621,5.2170891761779785,
363,6.47064733505249,6.451246738433838,
364,6.061224460601807,6.0415215492248535,
365,5.165816307067871,5.145765781402588,
366,5.012539863586426,4.992312431335449,
367,5.48994255065918,5.470218181610107,
368,4.658129692077637,4.6380438804626465,
369,5.722782611846924,5.703098773956299,
370,6.259422302246094,6.239026069641113,
371,4.847878456115723,4.827622413635254,
372,4.792546272277832,4.772109031677246,
373,5.791581630706787,5.771755218505859,
374,6.032204627990723,6.012239933013916,
375,5.23911190032959,5.218911170959473,
376,4.802090644836426,4.78177547454834,
377,4.696841239929199,4.6767354011535645,
378,5.9176836013793945,5.897799015045166,
379,6.113739013671875,6.0938873291015625,
380,6.1429829597473145,6.122694969177246,
381,5.391219615936279,5.370351791381836,
382,5.945789337158203,5.925624370574951,
383,5.271512508392334,5.251209735870361,
384,5.112664699554443,5.092333793640137,
385,4.418799877166748,4.398066997528076,
386,5.448288440704346,5.428153991699219,
387,4.975387096405029,4.954928398132324,
388,5.983071804046631,5.963374614715576,
389,3.9356601238250732,3.9150280952453613,
390,4.415970325469971,4.395779609680176,
391,4.704930305480957,4.684781074523926,
392,5.941651821136475,5.922079563140869,
393,5.4991655349731445,5.479394435882568,
394,5.336478233337402,5.3164496421813965,
395,4.564385890960693,4.544053554534912,
396,5.409994602203369,5.389162063598633,
397,4.693855285644531,4.673570156097412,
398,5.178622245788574,5.158717632293701,
399,5.081779956817627,5.061956405639648,
400,5.157682418823242,5.137488842010498,8.505219459533691
401,5.079155921936035,5.05851411819458,
402,6.315220832824707,6.295715808868408,
403,5.316644668579102,5.296866416931152,
404,6.3399529457092285,6.320643424987793,
405,5.134289741516113,5.114001274108887,
406,5.889374732971191,5.8696675300598145,
407,5.044909477233887,5.025213718414307,
408,5.6732072830200195,5.653512477874756,
409,5.278190612792969,5.258723258972168,
410,5.717973709106445,5.698581218719482,
411,5.384828090667725,5.3642168045043945,
412,4.905076503753662,4.884666919708252,
413,5.840677738189697,5.820717811584473,
414,5.575267314910889,5.555305480957031,
415,4.68731164932251,4.666952610015869,
416,5.268625259399414,5.248736381530762,
417,4.629513740539551,4.609159469604492,
418,5.640564918518066,5.621089458465576,
419,5.25453519821167,5.234512805938721,
420,4.5723700523376465,4.5524396896362305,
421,5.362522602081299,5.342982292175293,
422,6.166199207305908,6.146955490112305,
423,5.169460773468018,5.149533271789551,
424,5.366462230682373,5.3465657234191895,
425,6.4691081047058105,6.449899673461914,
426,4.781949520111084,4.761946201324463,
427,5.365344524383545,5.3456010818481445,
428,5.3735527992248535,5.353953838348389,
429,5.1958842277526855,5.176194667816162,
430,5.913789749145508,5.894200325012207,
431,5.242141246795654,5.222439765930176,
432,4.519275665283203,4.499150276184082,
433,5.150693893432617,5.130916595458984,
434,6.869784355163574,6.850071907043457,
435,4.509018898010254,4.4889421463012695,
436,5.437034606933594,5.417623996734619,
437,5.699988842010498,5.6806159019470215,
438,4.798927307128906,4.779354095458984,
439,4.8070878982543945,4.78734827041626,
440,5.409281253814697,5.389641284942627,
441,4.778613567352295,4.758575439453125,
442,5.9354400634765625,5.91610860824585,
443,5.0780534744262695,5.058376312255859,
444,4.81884765625,4.799304485321045,
445,4.258907794952393,4.238987922668457,
446,5.07497501373291,5.055489540100098,
447,6.0932440757751465,6.074102878570557,
448,5.555636405944824,5.53636360168457,
449,4.531279563903809,4.511468887329102,
450,5.9327921867370605,5.913589954376221,
451,5.66033411026001,5.640651226043701,
452,5.816467761993408,5.7972235679626465,
453,5.747202396392822,5.728085041046143,
454,4.398507595062256,4.378878116607666,
455,4.7396559715271,4.720302104949951,
456,5.886420726776123,5.867443561553955,
457,5.887190818786621,5.868213176727295,
458,5.985134601593018,5.96580171585083,
459,4.993834018707275,4.974222660064697,
460,4.858926773071289,4.839506149291992,
461,4.759449005126953,4.739742755889893,
462,4.425219535827637,4.405587673187256,
463,4.847357749938965,4.827789306640625,
464,6.6316070556640625,6.611988544464111,
465,4.064241409301758,4.044975280761719,
466,4.865151882171631,4.8455610275268555,
467,4.5399603843688965,4.52056884765625,
468,5.29060173034668,5.271239757537842,
469,4.754550457000732,4.735212802886963,
470,5.032450199127197,5.013274192810059,
471,5.372160911560059,5.35301399230957,
472,4.683379650115967,4.664317607879639,
473,6.084329128265381,6.065335273742676,
474,5.664870738983154,5.645808696746826,
475,4.121292591094971,4.101707458496094,
476,5.659300327301025,5.640658378601074,
477,6.07349157333374,6.054624080657959,
478,5.5726318359375,5.553727149963379,
479,6.105236053466797,6.086280822753906,
480,4.938642978668213,4.9197821617126465,
481,4.7337117195129395,4.714550971984863,
482,5.518238067626953,5.499082088470459,
483,4.818544864654541,4.799197196960449,
484,6.082124710083008,6.0635175704956055,
485,4.9744415283203125,4.9557061195373535,
486,5.139187812805176,5.1202616691589355,
487,4.676856517791748,4.658079624176025,
488,5.634706497192383,5.615801811218262,
489,4.505050182342529,4.485991477966309,
490,4.864370346069336,4.845470905303955,
491,4.601989269256592,4.582901477813721,
492,4.914870262145996,4.895685195922852,
493,4.514855861663818,4.495817184448242,
494,4.764016151428223,4.744958877563477,
495,4.700224876403809,4.681373596191406,
496,5.697641372680664,5.678722858428955,
497,4.537197113037109,4.518317222595215,
498,4.67555046081543,4.656835079193115,
499,5.771790504455566,5.753161907196045,
500,4.731052398681641,4.712178707122803,
501,4.729434490203857,4.710483074188232,
502,5.7539381980896,5.734830856323242,
503,5.1052069664001465,5.086307048797607,
504,5.51556396484375,5.496927261352539,
505,5.214349746704102,5.196066379547119,
506,6.158239364624023,6.140153408050537,
507,5.58170747756958,5.563343524932861,
508,4.7426371574401855,4.723999500274658,
509,5.1232380867004395,5.104537487030029,
510,5.285444736480713,5.266977787017822,
511,4.715127468109131,4.696630477905273,
512,5.46250581741333,5.444233417510986,
513,5.399953365325928,5.381897449493408,
514,4.576672554016113,4.558486461639404,
515,5.1673784255981445,5.149003505706787,
516,5.583035945892334,5.564861297607422,
517,5.653708457946777,5.635416030883789,
518,4.951395034790039,4.93318510055542,
519,4.401182651519775,4.382836818695068,
520,4.32729959487915,4.308992862701416,
521,5.6065754890441895,5.588459014892578,
522,6.189609527587891,6.171158790588379,
523,4.7720441818237305,4.754085540771484,
524,4.885675430297852,4.86783504486084,
525,4.618843078613281,4.600778102874756,
526,5.018618583679199,5.000617504119873,
527,5.157883167266846,5.139834403991699,
528,5.281838417053223,5.26402473449707,
529,4.786593437194824,4.768105983734131,
530,4.954120635986328,4.936291694641113,
531,6.820217132568359,6.802558898925781,
532,5.26689338684082,5.249145030975342,
533,6.130898475646973,6.113234043121338,
534,5.150620460510254,5.13304328918457,
535,4.342199802398682,4.324427604675293,
536,5.430600643157959,5.413136959075928,
537,4.230029106140137,4.212071895599365,
538,5.811663627624512,5.794145107269287,
539,4.369410037994385,4.3519110679626465,
540,4.842578411102295,4.824801445007324,
541,5.422048568725586,5.4046149253845215,
542,5.418161392211914,5.400698661804199,
543,5.433239936828613,5.415848255157471,
544,5.835238933563232,5.8173370361328125,
545,5.016395092010498,4.999088287353516,
546,4.835843563079834,4.81837272644043,
547,5.997586727142334,5.980382442474365,
548,4.648004531860352,4.630584239959717,
549,4.57318115234375,4.555700778961182,
550,4.312375545501709,4.294992446899414,
551,6.117947578430176,6.100731372833252,
552,4.425358772277832,4.407608985900879,
553,5.959184169769287,5.941990852355957,
554,4.601707935333252,4.584292888641357,
555,5.162459850311279,5.145557403564453,
556,5.982705593109131,5.965579032897949,
557,4.4826531410217285,4.46518087387085,
558,5.232860565185547,5.215266227722168,
559,4.87388277053833,4.856690883636475,
560,4.147747039794922,4.130489349365234,
561,5.969472885131836,5.952705383300781,
562,5.316896915435791,5.299947261810303,
563,4.772714138031006,4.755527973175049,
564,5.407435894012451,5.390491485595703,
565,4.582059383392334,4.564952850341797,
566,4.714766502380371,4.6976704597473145,
567,5.9353227615356445,5.9188032150268555,
568,6.251721382141113,6.235470771789551,
569,5.409564018249512,5.392910003662109,
570,5.361737251281738,5.345065593719482,
571,5.480002403259277,5.463531494140625,
572,5.9247870445251465,5.908533096313477,
573,3.913907527923584,3.8967316150665283,
574,5.2317914962768555,5.2152228355407715,
575,5.306238174438477,5.289522171020508,
576,5.364296913146973,5.3475260734558105,
577,5.642815589904785,5.62629508972168,
578,4.8116230964660645,4.794548988342285,
579,4.386936187744141,4.369961738586426,
580,5.438201904296875,5.421802043914795,
581,4.776375770568848,4.759302616119385,
582,5.444765567779541,5.428122043609619,
583,4.2270731925964355,4.210289001464844,
584,4.788101673126221,4.771201133728027,
585,4.722022533416748,4.7055134773254395,
586,5.212751388549805,5.196167469024658,
587,4.725069999694824,4.708280563354492,
588,4.565062046051025,4.548104286193848,
589,6.177942752838135,6.161716938018799,
590,5.4514851570129395,5.434933662414551,
591,5.616636753082275,5.600457668304443,
592,6.062868595123291,6.04647159576416,
593,4.474838733673096,4.458040237426758,
594,4.998281955718994,4.981655597686768,
595,4.907320022583008,4.891018867492676,
596,4.482704162597656,4.465723514556885,
597,4.231022357940674,4.214302062988281,
598,4.819949150085449,4.803368091583252,
599,4.310556411743164,4.293645858764648,
600,5.673946857452393,5.6577863693237305,7.570067882537842
601,4.810217380523682,4.793518543243408,
602,6.263520240783691,6.247629642486572,
603,5.610300064086914,5.594174861907959,
604,5.190932273864746,5.1746039390563965,
605,5.142848491668701,5.126981258392334,
606,4.964093208312988,4.947681903839111,
607,5.7042317390441895,5.688079357147217,
608,4.266035079956055,4.249517440795898,
609,5.149813652038574,5.133470058441162,
610,5.311399459838867,5.295450687408447,
611,6.095020771026611,6.079070091247559,
612,4.797509670257568,4.781492233276367,
613,5.052213191986084,5.0364089012146,
614,5.8366899490356445,5.821050643920898,
615,5.569014549255371,5.553386211395264,
616,5.494203090667725,5.478250026702881,
617,5.523801326751709,5.5077128410339355,
618,4.715153217315674,4.699010372161865,
619,5.621962070465088,5.606110572814941,
620,5.277226448059082,5.261013507843018,
621,5.491931915283203,5.476160526275635,
622,5.36814022064209,5.352592468261719,
623,4.899351119995117,4.883358001708984,
624,4.860284805297852,4.844329357147217,
625,6.374930381774902,6.359255313873291,
626,5.941967964172363,5.926453590393066,
627,5.885257720947266,5.869608402252197,
628,5.5863189697265625,5.570067882537842,
629,5.0469489097595215,5.03118896484375,
630,5.425553798675537,5.409935474395752,
631,4.937291145324707,4.921358108520508,
632,4.938643932342529,4.922533988952637,
633,4.6874518394470215,4.671474456787109,
634,5.583299160003662,5.567823886871338,
635,5.275023460388184,5.25960636138916,
636,6.695226669311523,6.6803297996521,
637,4.299435615539551,4.283129692077637,
638,4.524689197540283,4.508988380432129,
639,3.654165506362915,3.6381547451019287,
640,4.978738784790039,4.963238716125488,
641,4.239232063293457,4.223020076751709,
642,5.719633102416992,5.7046122550964355,
643,6.022366523742676,6.006983280181885,
644,4.865190505981445,4.8494648933410645,
645,5.096438884735107,5.080808162689209,
646,4.330382823944092,4.314364910125732,
647,4.966704845428467,4.9509782791137695,
648,5.542159080505371,5.526537895202637,
649,4.3531270027160645,4.337523460388184,
650,6.007648468017578,5.992262363433838,
651,4.919816017150879,4.904103755950928,
652,5.783538341522217,5.768328666687012,
653,4.818541526794434,4.802861213684082,
654,4.540778636932373,4.524953365325928,
655,4.802535533905029,4.78706169128418,
656,6.377547740936279,6.362777233123779,
657,6.2670979499816895,6.252190113067627,
658,4.8274245262146,4.8117780685424805,
659,4.229231357574463,4.213752269744873,
660,5.177679061889648,5.162186622619629,
661,5.011108875274658,4.995874404907227,
662,4.991543769836426,4.97630500793457,
663,5.788053512573242,5.7726898193359375,
664,4.716924667358398,4.70125675201416,
665,5.427311420440674,5.412191867828369,
666,5.567028045654297,5.551639556884766,
667,4.272622108459473,4.257060527801514,
668,4.424129009246826,4.408692359924316,
669,4.990354061126709,4.974963665008545,
670,5.27540922164917,5.260293006896973,
671,5.418517589569092,5.403495788574219,
672,4.643979072570801,4.6284708976745605,
673,4.308137893676758,4.2925896644592285,
674,4.489548206329346,4.474257946014404,
675,5.728644847869873,5.7139506340026855,
676,5.26572322845459,5.250917911529541,
677,4.6547770500183105,4.63971471786499,
678,5.052927017211914,5.0379462242126465,
679,4.971259593963623,4.956550121307373,
680,5.160468578338623,5.145334243774414,
681,5.129932880401611,5.11522912979126,
682,4.74894380569458,4.733816623687744,
683,5.943707466125488,5.929015636444092,
684,4.570465087890625,4.555754661560059,
685,5.158111095428467,5.143189907073975,
686,5.229823589324951,5.214903831481934,
687,5.16954231262207,5.154285430908203,
688,5.454671859741211,5.439650535583496,
689,5.470861434936523,5.456180572509766,
690,5.887173652648926,5.872537136077881,
691,4.5828857421875,4.567826271057129,
692,5.132884502410889,5.1181440353393555,
693,5.997518539428711,5.983156204223633,
694,4.026817798614502,4.0115251541137695,
695,5.454005718231201,5.439177513122559,
696,4.888924598693848,4.874059200286865,
697,5.503260135650635,5.488189697265625,
698,5.4652228355407715,5.45025110244751,
699,5.131019115447998,5.116222858428955,
700,3.940230131149292,3.925142765045166,
701,5.781057834625244,5.766551971435547,
702,5.18113899230957,5.166169166564941,
703,6.430535793304443,6.415988445281982,
704,5.49057674407959,5.475672245025635,
705,5.012556076049805,4.997920036315918,
706,4.514975547790527,4.5000128746032715,
707,4.918031692504883,4.903306007385254,
708,5.528825283050537,5.5144453048706055,
709,4.976826190948486,4.961574554443359,
710,5.185030937194824,5.170567512512207,
711,4.450799942016602,4.435868263244629,
712,5.463223457336426,5.448753833770752,
713,5.2802734375,5.265789031982422,
714,5.253220558166504,5.238851070404053,
715,4.775482177734375,4.760476589202881,
716,5.87933349609375,5.86499547958374,
717,4.662705421447754,4.647858142852783,
718,5.749356269836426,5.734811782836914,
719,5.151226043701172,5.13654088973999,
720,4.999068737030029,4.98423433303833,
721,6.404344081878662,6.389904499053955,
722,4.769865989685059,4.755043029785156,
723,4.234919548034668,4.2201948165893555,
724,4.75753116607666,4.7427191734313965,
725,4.396421432495117,4.381577491760254,
726,4.2366943359375,4.22212028503418,
