_step,train/loss,train/lm_loss,train/perplexity,val/loss,lr,train/prior_loss
40,3.8103034496307373,3.8103034496307373,44.83233642578125,,9.948400118737856e-06,0.14747630059719086
41,3.397097587585449,3.397097587585449,29.669153213500977,,9.945231278477374e-06,0.13979321718215942
42,3.337894916534424,3.337894916534424,27.947233200073242,,9.941968549125481e-06,0.15153467655181885
43,3.389533758163452,3.389533758163452,29.4306697845459,,9.938611992627647e-06,0.14992597699165344
44,3.5732836723327637,3.5732836723327637,35.371707916259766,,9.935161672710728e-06,0.1474282443523407
45,3.3689794540405273,3.3689794540405273,28.832448959350586,,9.931617654881753e-06,0.14956098794937134
46,3.831087589263916,3.831087589263916,45.7875862121582,,9.927980006426677e-06,0.14149104058742523
47,3.175316333770752,3.175316333770752,23.762374877929688,,9.924248796409107e-06,0.14425575733184814
48,3.7486183643341064,3.7486183643341064,42.1518440246582,,9.920424095668988e-06,0.14679673314094543
49,3.714412212371826,3.714412212371826,40.73167037963867,,9.916505976821262e-06,0.14812520146369934
50,3.6309196949005127,3.6309196949005127,37.472537994384766,,9.912494514254487e-06,0.14622634649276733
51,3.882580518722534,3.882580518722534,48.17922592163086,,9.908389784129424e-06,0.15304946899414062
52,3.534977912902832,3.534977912902832,34.03357696533203,,9.904191864377588e-06,0.1526070535182953
53,3.276503562927246,3.276503562927246,26.285274505615234,,9.899900834699778e-06,0.14989204704761505
54,3.6998016834259033,3.6998016834259033,40.14473342895508,,9.895516776564555e-06,0.14620915055274963
55,2.9843382835388184,2.9843382835388184,19.62566375732422,,9.891039773206698e-06,0.15000414848327637
56,3.7448654174804688,3.7448654174804688,42.02009582519531,,9.886469909625624e-06,0.1343507468700409
57,3.5593862533569336,3.5593862533569336,34.8894157409668,,9.881807272583776e-06,0.1440521478652954
58,3.4153952598571777,3.4153952598571777,30.217220306396484,,9.877051950604972e-06,0.13966765999794006
59,3.2175917625427246,3.2175917625427246,24.790939331054688,,9.872204033972727e-06,0.14226962625980377
60,3.454275369644165,3.454275369644165,31.422203063964844,,9.867263614728535e-06,0.1352119743824005
61,3.3159902095794678,3.3159902095794678,27.35927963256836,,9.862230786670129e-06,0.1386881321668625
62,3.4901466369628906,3.4901466369628906,32.54155731201172,,9.857105645349694e-06,0.1525712013244629
63,3.3331480026245117,3.3331480026245117,27.82594108581543,,9.851888288072053e-06,0.14358501136302948
64,3.902707099914551,3.902707099914551,49.194522857666016,,9.846578813892827e-06,0.1384979784488678
65,3.6092004776000977,3.6092004776000977,36.70086669921875,,9.841177323616539e-06,0.12799999117851257
66,3.4374148845672607,3.4374148845672607,30.892940521240234,,9.835683919794719e-06,0.13774418830871582
67,3.3206350803375244,3.3206350803375244,27.492687225341797,,9.83009870672394e-06,0.13430078327655792
68,3.3613951206207275,3.3613951206207275,28.629281997680664,,9.824421790443855e-06,0.13930371403694153
69,3.202334403991699,3.202334403991699,24.425128936767578,,9.818653278735163e-06,0.1344403177499771
70,2.8302977085113525,2.8302977085113525,16.830108642578125,,9.81279328111758e-06,0.14256668090820312
71,3.414288282394409,3.414288282394409,30.188098907470703,,9.806841908847758e-06,0.13681091368198395
72,3.4373555183410645,3.4373555183410645,30.892742156982422,,9.800799274917159e-06,0.1366843730211258
73,3.7155091762542725,3.7155091762542725,40.82014846801758,,9.794665494049926e-06,0.12666580080986023
74,3.318037271499634,3.318037271499634,27.419919967651367,,9.788440682700695e-06,0.13534823060035706
75,3.3403003215789795,3.3403003215789795,28.04949378967285,,9.782124959052388e-06,0.12659698724746704
76,3.3273510932922363,3.3273510932922363,27.682106018066406,,9.775718443013969e-06,0.13129496574401855
77,3.239771604537964,3.239771604537964,25.358888626098633,,9.769221256218165e-06,0.13284751772880554
78,3.4165279865264893,3.4165279865264893,30.2678165435791,,9.762633522019159e-06,0.1288604438304901
79,3.3107967376708984,3.3107967376708984,27.230236053466797,,9.755955365490246e-06,0.1293746531009674
80,3.1395046710968018,3.1395046710968018,22.948923110961914,,9.749186913421465e-06,0.12467437982559204
81,2.8388376235961914,2.8388376235961914,16.988449096679688,,9.742328294317181e-06,0.12608200311660767
82,3.2154223918914795,3.2154223918914795,24.75369644165039,,9.735379638393654e-06,0.12895123660564423
83,3.072702169418335,3.072702169418335,21.462026596069336,,9.72834107757656e-06,0.1283416748046875
84,3.2026586532592773,3.2026586532592773,24.4398136138916,,9.721212745498493e-06,0.12890222668647766
85,2.999384641647339,2.999384641647339,19.9450626373291,,9.713994777496427e-06,0.1280571073293686
86,3.2645394802093506,3.2645394802093506,25.996503829956055,,9.706687310609137e-06,0.13155107200145721
87,3.2756359577178955,3.2756359577178955,26.298826217651367,,9.699290483574611e-06,0.1222345232963562
88,3.6682066917419434,3.6682066917419434,38.91847229003906,,9.691804436827409e-06,0.13475358486175537
89,2.9688451290130615,2.9688451290130615,19.347187042236328,,9.68422931249599e-06,0.12595894932746887
90,3.322474479675293,3.322474479675293,27.560224533081055,,9.67656525440003e-06,0.12201927602291107
91,2.85050106048584,2.85050106048584,17.189071655273438,,9.66881240804768e-06,0.1245468407869339
92,3.1346983909606934,3.1346983909606934,22.834375381469727,,9.660970920632798e-06,0.12862607836723328
93,2.75567889213562,2.75567889213562,15.636401176452637,,9.653040941032173e-06,0.1215445026755333
94,3.1161067485809326,3.1161067485809326,22.411331176757812,,9.64502261980268e-06,0.13079887628555298
95,2.7330939769744873,2.7330939769744873,15.281553268432617,,9.636916109178433e-06,0.1289527267217636
96,2.966888427734375,2.966888427734375,19.310195922851562,,9.628721563067888e-06,0.12510420382022858
97,3.192549467086792,3.192549467086792,24.20060920715332,,9.620439137050927e-06,0.12343262881040573
98,2.982788324356079,2.982788324356079,19.62206268310547,,9.612068988375898e-06,0.12267754971981049
99,3.0483877658843994,3.0483877658843994,20.956308364868164,,9.603611275956632e-06,0.11896035075187683
100,2.743269920349121,2.743269920349121,15.443510055541992,3.0317537784576416,9.595066160369428e-06,0.1216227114200592
101,3.045346260070801,3.045346260070801,20.893627166748047,,9.586433803850002e-06,0.11804036796092987
102,2.982551336288452,2.982551336288452,19.615428924560547,,9.57771437029041e-06,0.12469689548015594
103,2.7087647914886475,2.7087647914886475,14.919757843017578,,9.56890802523593e-06,0.12156840413808823
104,2.861860513687134,2.861860513687134,17.387996673583984,,9.560014935881924e-06,0.12160789966583252
105,2.872830390930176,2.872830390930176,17.584674835205078,,9.551035271070665e-06,0.11605079472064972
106,3.3781280517578125,3.3781280517578125,29.135971069335938,,9.541969201288123e-06,0.1230912059545517
107,2.932999849319458,2.932999849319458,18.67333984375,,9.532816898660742e-06,0.11806049942970276
108,2.9427490234375,2.9427490234375,18.860448837280273,,9.523578536952155e-06,0.11363746225833893
109,3.1935198307037354,3.1935198307037354,24.231414794921875,,9.514254291559905e-06,0.11739852279424667
110,3.434750556945801,3.434750556945801,30.84027099609375,,9.504844339512096e-06,0.11858280748128891
111,3.263862371444702,3.263862371444702,25.987957000732422,,9.495348859464042e-06,0.12458088248968124
112,3.200004816055298,3.200004816055298,24.388975143432617,,9.485768031694872e-06,0.11747213453054428
113,2.822951078414917,2.822951078414917,16.727834701538086,,9.476102038104112e-06,0.11753925681114197
114,2.9840171337127686,2.9840171337127686,19.660837173461914,,9.466351062208223e-06,0.1077706441283226
115,3.0300238132476807,3.0300238132476807,20.580821990966797,,9.456515289137127e-06,0.11328160762786865
116,2.5492522716522217,2.5492522716522217,12.725295066833496,,9.446594905630682e-06,0.11320902407169342
117,3.2779550552368164,3.2779550552368164,26.359485626220703,,9.436590100035145e-06,0.12253623455762863
118,2.7988779544830322,2.7988779544830322,16.331260681152344,,9.42650106229959e-06,0.11593740433454514
119,2.8980484008789062,2.8980484008789062,18.03655433654785,,9.416327983972304e-06,0.11295752227306366
120,3.062070846557617,3.062070846557617,21.246402740478516,,9.406071058197154e-06,0.11766310781240463
121,3.380047559738159,3.380047559738159,29.1968936920166,,9.395730479709916e-06,0.11970397084951401
122,3.0085017681121826,3.0085017681121826,20.13648223876953,,9.385306444834573e-06,0.11937075853347778
123,2.8576700687408447,2.8576700687408447,17.314931869506836,,9.374799151479597e-06,0.12202005833387375
124,3.3738558292388916,3.3738558292388916,29.019763946533203,,9.364208799134187e-06,0.11757370829582214
125,2.8994247913360596,2.8994247913360596,18.05666160583496,,9.353535588864481e-06,0.11820310354232788
126,2.867096424102783,2.867096424102783,17.489395141601562,,9.342779723309746e-06,0.11003346741199493
127,3.136533260345459,3.136533260345459,22.88105583190918,,9.33194140667851e-06,0.12447774410247803
128,3.1435434818267822,3.1435434818267822,23.052099227905273,,9.321020844744717e-06,0.11573079228401184
129,3.21187424659729,3.21187424659729,24.67924690246582,,9.310018244843789e-06,0.11823111772537231
130,3.003946304321289,3.003946304321289,20.05379867553711,,9.29893381586871e-06,0.11055602878332138
131,2.7296271324157715,2.7296271324157715,15.243947982788086,,9.287767768266046e-06,0.10888931155204773
132,3.1952497959136963,3.1952497959136963,24.275529861450195,,9.27652031403197e-06,0.11561869084835052
133,2.6701173782348633,2.6701173782348633,14.362486839294434,,9.26519166670821e-06,0.10995429754257202
134,2.7276451587677,2.7276451587677,15.21388053894043,,9.253782041378012e-06,0.1087401732802391
135,2.687013626098633,2.687013626098633,14.599661827087402,,9.24229165466206e-06,0.12030555307865143
136,2.9174022674560547,2.9174022674560547,18.386199951171875,,9.230720724714345e-06,0.11603687703609467
137,2.7650458812713623,2.7650458812713623,15.788579940795898,,9.219069471218045e-06,0.11517892777919769
138,2.7528340816497803,2.7528340816497803,15.600411415100098,,9.207338115381337e-06,0.11073467135429382
139,2.7225167751312256,2.7225167751312256,15.132908821105957,,9.195526879933206e-06,0.11290251463651657
140,2.7447195053100586,2.7447195053100586,15.471710205078125,,9.183635989119211e-06,0.11412711441516876
141,3.0091726779937744,3.0091726779937744,20.145294189453125,,9.171665668697236e-06,0.12404056638479233
142,2.779935121536255,2.779935121536255,16.024227142333984,,9.159616145933194e-06,0.11666667461395264
143,2.980280876159668,2.980280876159668,19.5839900970459,,9.14748764959672e-06,0.11137150228023529
144,3.01567006111145,3.01567006111145,20.290733337402344,,9.135280409956819e-06,0.11011505126953125
145,2.7236247062683105,2.7236247062683105,15.155171394348145,,9.122994658777504e-06,0.10565700381994247
146,2.6754941940307617,2.6754941940307617,14.44388198852539,,9.110630629313388e-06,0.10446733236312866
147,2.822425603866577,2.822425603866577,16.722532272338867,,9.098188556305262e-06,0.11337237805128098
148,2.8781161308288574,2.8781161308288574,17.684810638427734,,9.085668675975634e-06,0.10820084065198898
149,2.630178689956665,2.630178689956665,13.797792434692383,,9.073071226024242e-06,0.11340054869651794
150,2.8795008659362793,2.8795008659362793,17.705808639526367,,9.060396445623545e-06,0.11215925216674805
151,2.95904803276062,2.95904803276062,19.170839309692383,,9.047644575414184e-06,0.11315559595823288
152,2.783769369125366,2.783769369125366,16.0899658203125,,9.034815857500407e-06,0.1114683672785759
153,2.824098587036133,2.824098587036133,16.751996994018555,,9.021910535445479e-06,0.11162203550338745
154,2.6085665225982666,2.6085665225982666,13.506030082702637,,9.008928854267054e-06,0.1086052879691124
155,2.9256155490875244,2.9256155490875244,18.538867950439453,,8.99587106043252e-06,0.11492322385311127
156,3.0143699645996094,3.0143699645996094,20.25725555419922,,8.982737401854328e-06,0.11714141070842743
157,2.692009687423706,2.692009687423706,14.682652473449707,,8.969528127885281e-06,0.10685986280441284
158,3.6554486751556396,3.6554486751556396,38.46088409423828,,8.956243489313795e-06,0.11614038050174713
159,2.9184913635253906,2.9184913635253906,18.40935707092285,,8.942883738359142e-06,0.11264659464359283
160,2.7213501930236816,2.7213501930236816,15.120380401611328,,8.92944912866667e-06,0.10613436996936798
161,2.9891762733459473,2.9891762733459473,19.758893966674805,,8.91593991530297e-06,0.11145022511482239
162,2.771125316619873,2.771125316619873,15.886902809143066,,8.902356354751042e-06,0.11260657757520676
163,2.612962484359741,2.612962484359741,13.567403793334961,,8.888698704905431e-06,0.1058506891131401
164,2.4949593544006348,2.4949593544006348,12.05780029296875,,8.874967225067325e-06,0.10494980216026306
165,3.1206376552581787,3.1206376552581787,22.53406524658203,,8.861162175939626e-06,0.11218875646591187
166,2.9833202362060547,2.9833202362060547,19.648273468017578,,8.847283819622015e-06,0.10661603510379791
167,2.4074888229370117,2.4074888229370117,11.049097061157227,,8.83333241960596e-06,0.10280300676822662
168,2.9837095737457275,2.9837095737457275,19.649457931518555,,8.819308240769726e-06,0.1131940633058548
169,2.7514164447784424,2.7514164447784424,15.578913688659668,,8.805211549373335e-06,0.10996415466070175
170,2.760523557662964,2.760523557662964,15.72452449798584,,8.791042613053527e-06,0.10603992640972137
171,2.6907336711883545,2.6907336711883545,14.66539478302002,,8.776801700818658e-06,0.10486164689064026
172,2.881545305252075,2.881545305252075,17.74654197692871,,8.76248908304361e-06,0.1070915013551712
173,2.934765100479126,2.934765100479126,18.718355178833008,,8.748105031464644e-06,0.10520905256271362
174,2.6807706356048584,2.6807706356048584,14.52202320098877,,8.733649819174257e-06,0.10208505392074585
175,2.6844942569732666,2.6844942569732666,14.575868606567383,,8.71912372061598e-06,0.10253860801458359
176,2.4600636959075928,2.4600636959075928,11.646772384643555,,8.704527011579181e-06,0.10069240629673004
177,3.294107437133789,3.294107437133789,26.808549880981445,,8.689859969193817e-06,0.10773157328367233
178,2.533681869506836,2.533681869506836,12.531051635742188,,8.675122871925183e-06,0.1094440445303917
179,2.4036638736724854,2.4036638736724854,11.005236625671387,,8.660315999568623e-06,0.1058521717786789
180,2.890995502471924,2.890995502471924,17.91813850402832,,8.64543963324421e-06,0.10364076495170593
181,2.43122935295105,2.43122935295105,11.31466293334961,,8.630494055391418e-06,0.10259473323822021
182,3.0200021266937256,3.0200021266937256,20.38161849975586,,8.615479549763756e-06,0.10737419128417969
183,2.537036180496216,2.537036180496216,12.572771072387695,,8.600396401423382e-06,0.11005285382270813
184,2.311936855316162,2.311936855316162,10.0432767868042,,8.585244896735683e-06,0.10067100822925568
185,2.6472697257995605,2.6472697257995605,14.040996551513672,,8.570025323363853e-06,0.1057664155960083
186,2.8964016437530518,2.8964016437530518,18.0168514251709,,8.55473797026342e-06,0.1018819808959961
187,2.7845544815063477,2.7845544815063477,16.105491638183594,,8.539383127676764e-06,0.10788308084011078
188,2.653308391571045,2.653308391571045,14.127327919006348,,8.523961087127605e-06,0.10394604504108429
189,2.698848009109497,2.698848009109497,14.786761283874512,,8.508472141415468e-06,0.10231589525938034
190,2.498616933822632,2.498616933822632,12.101819038391113,,8.492916584610124e-06,0.1052253395318985
191,2.6417858600616455,2.6417858600616455,13.967348098754883,,8.477294712046015e-06,0.10127238929271698
192,2.536818265914917,2.536818265914917,12.575961112976074,,8.46160682031663e-06,0.10062213242053986
193,2.6671340465545654,2.6671340465545654,14.32149600982666,,8.44585320726889e-06,0.10744969546794891
194,2.8299012184143066,2.8299012184143066,16.856849670410156,,8.430034171997487e-06,0.10288005322217941
195,2.3383841514587402,2.3383841514587402,10.31261920928955,,8.4141500148392e-06,0.10031571239233017
196,2.853644847869873,2.853644847869873,17.26129722595215,,8.398201037367202e-06,0.1035613864660263
197,2.834158182144165,2.834158182144165,16.930856704711914,,8.382187542385329e-06,0.10040917992591858
198,2.6994383335113525,2.6994383335113525,14.788541793823242,,8.366109833922335e-06,0.11171531677246094
199,2.4521164894104004,2.4521164894104004,11.555774688720703,,8.349968217226114e-06,0.09862576425075531
200,2.899198293685913,2.899198293685913,18.066116333007812,2.6909754276275635,8.333762998757908e-06,0.10320283472537994
201,2.768548011779785,2.768548011779785,15.854909896850586,,8.31749448618649e-06,0.10137762129306793
202,2.8199634552001953,2.8199634552001953,16.69083023071289,,8.301162988382325e-06,0.10208072513341904
203,2.7244768142700195,2.7244768142700195,15.167484283447266,,8.284768815411693e-06,0.10645823925733566
204,2.860037326812744,2.860037326812744,17.366453170776367,,8.268312278530816e-06,0.10994135588407516
205,2.880396604537964,2.880396604537964,17.72615623474121,,8.251793690179947e-06,0.10710851848125458
206,2.795093297958374,2.795093297958374,16.278600692749023,,8.23521336397743e-06,0.1048358902335167
207,2.7183313369750977,2.7183313369750977,15.080122947692871,,8.21857161471375e-06,0.09907551109790802
208,2.7523624897003174,2.7523624897003174,15.603424072265625,,8.201868758345561e-06,0.09744131565093994
209,2.6660985946655273,2.6660985946655273,14.312520980834961,,8.185105111989683e-06,0.09927937388420105
210,2.674114465713501,2.674114465713501,14.425081253051758,,8.168280993917078e-06,0.10292269289493561
211,2.8953280448913574,2.8953280448913574,17.991304397583008,,8.15139672354681e-06,0.10879065841436386
212,2.4704582691192627,2.4704582691192627,11.76636791229248,,8.134452621439988e-06,0.10426059365272522
213,3.023202896118164,3.023202896118164,20.451030731201172,,8.117449009293668e-06,0.10339482128620148
214,2.5013461112976074,2.5013461112976074,12.138713836669922,,8.100386209934754e-06,0.09892558306455612
215,2.693406820297241,2.693406820297241,14.710453033447266,,8.083264547313863e-06,0.09697073698043823
216,2.461292028427124,2.461292028427124,11.661706924438477,,8.066084346499176e-06,0.09963115304708481
217,2.5990102291107178,2.5990102291107178,13.383489608764648,,8.048845933670274e-06,0.09977050870656967
218,2.683924436569214,2.683924436569214,14.570271492004395,,8.031549636111928e-06,0.09882248938083649
219,2.902754306793213,2.902754306793213,18.130733489990234,,8.01419578220791e-06,0.1029176265001297
220,2.991589307785034,2.991589307785034,19.816455841064453,,7.99678470143473e-06,0.10153122246265411
221,2.4748849868774414,2.4748849868774414,11.820460319519043,,7.979316724355406e-06,0.10106169432401657
222,2.5690224170684814,2.5690224170684814,12.992225646972656,,7.96179218261317e-06,0.09342624992132187
223,2.5728113651275635,2.5728113651275635,13.033997535705566,,7.944211408925184e-06,0.10500490665435791
224,2.7348029613494873,2.7348029613494873,15.326722145080566,,7.92657473707621e-06,0.10410185158252716
225,2.7030770778656006,2.7030770778656006,14.851863861083984,,7.908882501912289e-06,0.09903457760810852
226,2.476701021194458,2.476701021194458,11.843953132629395,,7.89113503933437e-06,0.09767220914363861
227,2.556281805038452,2.556281805038452,12.822395324707031,,7.873332686291939e-06,0.10177202522754669
228,2.864999771118164,2.864999771118164,17.45950698852539,,7.855475780776618e-06,0.10230955481529236
229,2.5491952896118164,2.5491952896118164,12.734363555908203,,7.837564661815755e-06,0.09782501310110092
230,2.612200975418091,2.612200975418091,13.555517196655273,,7.819599669465979e-06,0.10814838856458664
231,2.535984992980957,2.535984992980957,12.567266464233398,,7.801581144806752e-06,0.09779150784015656
232,2.540585517883301,2.540585517883301,12.621525764465332,,7.78350942993388e-06,0.10363481938838959
233,2.3688621520996094,2.3688621520996094,10.63276481628418,,7.765384867953038e-06,0.09843911975622177
234,2.528252363204956,2.528252363204956,12.470163345336914,,7.74720780297324e-06,0.09827086329460144
235,2.7030932903289795,2.7030932903289795,14.852883338928223,,7.728978580100304e-06,0.0979851484298706
236,2.401657819747925,2.401657819747925,10.989788055419922,,7.71069754543032e-06,0.09382711350917816
237,2.4151172637939453,2.4151172637939453,11.134405136108398,,7.692365046043053e-06,0.10154709219932556
238,2.439572334289551,2.439572334289551,11.41264820098877,,7.673981429995372e-06,0.09700467437505722
239,2.3982930183410645,2.3982930183410645,10.951299667358398,,7.655547046314635e-06,0.09669548273086548
240,2.429983377456665,2.429983377456665,11.30053997039795,,7.637062244992065e-06,0.10265935957431793
241,2.5737454891204834,2.5737454891204834,13.052407264709473,,7.6185273769761015e-06,0.09545819461345673
242,2.9181032180786133,2.9181032180786133,18.413293838500977,,7.599942794165738e-06,0.10060916841030121
243,2.652918815612793,2.652918815612793,14.121122360229492,,7.581308849403843e-06,0.10494386404752731
244,2.968440055847168,2.968440055847168,19.358219146728516,,7.5626258964704634e-06,0.10645930469036102
245,2.7877817153930664,2.7877817153930664,16.1602783203125,,7.5438942900761035e-06,0.1045079231262207
246,2.7522177696228027,2.7522177696228027,15.59693431854248,,7.525114385854988e-06,0.10287037491798401
247,2.1550967693328857,2.1550967693328857,8.588574409484863,,7.506286540358318e-06,0.09327887743711472
248,2.135511875152588,2.135511875152588,8.421280860900879,,7.4874111110474955e-06,0.09499973058700562
249,3.1956169605255127,3.1956169605255127,24.301164627075195,,7.4684884562873375e-06,0.10185228288173676
250,3.260795831680298,3.260795831680298,25.928510665893555,,7.449518935339276e-06,0.10905053466558456
251,2.6434390544891357,2.6434390544891357,13.990018844604492,,7.430502908354532e-06,0.10190155357122421
252,2.547532081604004,2.547532081604004,12.714031219482422,,7.411440736367281e-06,0.0965166687965393
253,2.7455108165740967,2.7455108165740967,15.49634838104248,,7.392332781287798e-06,0.09812848269939423
254,2.77164888381958,2.77164888381958,15.905765533447266,,7.373179405895582e-06,0.09934350103139877
255,2.58550763130188,2.58550763130188,13.205103874206543,,7.353980973832479e-06,0.09808322042226791
256,2.8050854206085205,2.8050854206085205,16.44363021850586,,7.3347378495957655e-06,0.10294558107852936
257,2.467409133911133,2.467409133911133,11.733936309814453,,7.3154503985312366e-06,0.09848073124885559
258,2.6220498085021973,2.6220498085021973,13.6952486038208,,7.296118986826266e-06,0.10001593828201294
259,2.9575729370117188,2.9575729370117188,19.150196075439453,,7.276743981502856e-06,0.10519939661026001
260,2.7631983757019043,2.7631983757019043,15.767419815063477,,7.2573257504106665e-06,0.1050528734922409
261,2.467095136642456,2.467095136642456,11.733803749084473,,7.237864662220032e-06,0.09242388606071472
262,2.7946577072143555,2.7946577072143555,16.277719497680664,,7.2183610864149655e-06,0.09720607846975327
263,2.390127420425415,2.390127420425415,10.86207103729248,,7.198815393286136e-06,0.09700821340084076
264,2.635021448135376,2.635021448135376,13.870855331420898,,7.179227953923848e-06,0.10463353246450424
265,2.4726955890655518,2.4726955890655518,11.797730445861816,,7.1595991402109865e-06,0.09576749801635742
266,2.6439857482910156,2.6439857482910156,13.997884750366211,,7.139929324815965e-06,0.10158964991569519
267,2.3649165630340576,2.3649165630340576,10.593084335327148,,7.120218881185644e-06,0.09430333971977234
268,2.4034922122955322,2.4034922122955322,11.007674217224121,,7.100468183538241e-06,0.09799088537693024
269,2.615013837814331,2.615013837814331,13.598544120788574,,7.08067760685623e-06,0.10102419555187225
270,2.518756628036499,2.518756628036499,12.350042343139648,,7.0608475268792186e-06,0.10194223374128342
271,2.702310085296631,2.702310085296631,14.8407564163208,,7.040978320096819e-06,0.0986560583114624
272,2.2893412113189697,2.2893412113189697,9.8208646774292,,7.021070363741492e-06,0.09664127230644226
273,2.8190860748291016,2.8190860748291016,16.67392921447754,,7.00112403578139e-06,0.10479380190372467
274,2.5353081226348877,2.5353081226348877,12.562333106994629,,6.9811397149131835e-06,0.09210705757141113
275,2.290296792984009,2.290296792984009,9.827791213989258,,6.961117780554862e-06,0.10165108740329742
276,2.8892579078674316,2.8892579078674316,17.886659622192383,,6.941058612838544e-06,0.1040564700961113
277,2.479387044906616,2.479387044906616,11.877548217773438,,6.9209625926032485e-06,0.09474194049835205
278,2.408505439758301,2.408505439758301,11.066727638244629,,6.900830101387667e-06,0.09124566614627838
279,2.3855161666870117,2.3855161666870117,10.814545631408691,,6.8806615214229275e-06,0.09248067438602448
280,2.6898422241210938,2.6898422241210938,14.654821395874023,,6.860457235625322e-06,0.10145799815654755
281,2.713486909866333,2.713486909866333,15.002396583557129,,6.840217627589052e-06,0.10553908348083496
282,2.741797924041748,2.741797924041748,15.443256378173828,,6.819943081578939e-06,0.09251177310943604
283,2.5454752445220947,2.5454752445220947,12.686697959899902,,6.799633982523128e-06,0.09842437505722046
284,2.114614963531494,2.114614963531494,8.249017715454102,,6.7792907160057796e-06,0.09041645377874374
285,2.2705299854278564,2.2705299854278564,9.637347221374512,,6.758913668259753e-06,0.09767916053533554
286,2.6272189617156982,2.6272189617156982,13.771385192871094,,6.738503226159269e-06,0.09251908957958221
287,2.244694709777832,2.244694709777832,9.395122528076172,,6.7180597772125665e-06,0.09007793664932251
288,2.7059454917907715,2.7059454917907715,14.897140502929688,,6.697583709554545e-06,0.09552424401044846
289,2.544832468032837,2.544832468032837,12.683797836303711,,6.677075411939396e-06,0.09014247357845306
