_step,train/loss,train/lm_loss,train/perplexity,val/loss,lr,train/prior_loss
1,8.618081092834473,8.618081092834473,5472.06005859375,,1.4285714285714286e-06,0.21341171860694885
2,8.58327579498291,8.58327579498291,5284.89501953125,,2.8571428571428573e-06,0.21335646510124207
3,8.447360038757324,8.447360038757324,4613.349609375,,4.2857142857142855e-06,0.2130134105682373
4,8.08207893371582,8.08207893371582,3200.499267578125,,5.7142857142857145e-06,0.22033600509166718
5,7.545823574066162,7.545823574066162,1873.3880615234375,,7.1428571428571436e-06,0.20639854669570923
6,7.131036281585693,7.131036281585693,1237.478271484375,,8.571428571428571e-06,0.2041083425283432
7,6.976152420043945,6.976152420043945,1060.32421875,,1e-05,0.19645047187805176
8,6.492683410644531,6.492683410644531,653.666259765625,,9.999952535540743e-06,0.2017347812652588
9,6.1702117919921875,6.1702117919921875,473.2501525878906,,9.999810143064122e-06,0.21175110340118408
10,5.813823223114014,5.813823223114014,331.4474182128906,,9.999572825273569e-06,0.20708224177360535
11,5.902652740478516,5.902652740478516,362.4396667480469,,9.999240586674749e-06,0.19589459896087646
12,5.131039619445801,5.131039619445801,167.50059509277344,,9.99881343357547e-06,0.20105159282684326
13,4.933605194091797,4.933605194091797,137.5603485107422,,9.99829137408557e-06,0.19085119664669037
14,4.895874500274658,4.895874500274658,132.48928833007812,,9.997674418116759e-06,0.18745768070220947
15,5.173076152801514,5.173076152801514,174.8525848388672,,9.996962577382428e-06,0.18265575170516968
16,5.169236660003662,5.169236660003662,174.14125061035156,,9.99615586539743e-06,0.18739601969718933
17,4.514964580535889,4.514964580535889,90.55475616455078,,9.995254297477827e-06,0.1802014410495758
18,4.394067764282227,4.394067764282227,80.28421020507812,,9.99425789074059e-06,0.1698930859565735
19,4.676766872406006,4.676766872406006,106.496826171875,,9.993166664103283e-06,0.17303358018398285
20,4.593019962310791,4.593019962310791,97.93511962890625,,9.9919806382837e-06,0.17429159581661224
21,3.9986414909362793,3.9986414909362793,54.09540939331055,,9.99069983579947e-06,0.1578415483236313
22,4.032133102416992,4.032133102416992,55.94290542602539,,9.98932428096763e-06,0.1560264229774475
23,3.82700514793396,3.82700514793396,45.545738220214844,,9.987853999904169e-06,0.16576451063156128
24,4.728260040283203,4.728260040283203,112.21226501464844,,9.986289020523525e-06,0.15735521912574768
25,4.507570743560791,4.507570743560791,89.99760437011719,,9.984629372538055e-06,0.15575815737247467
26,4.1522111892700195,4.1522111892700195,63.068763732910156,,9.98287508745748e-06,0.15971136093139648
27,3.846360683441162,3.846360683441162,46.4495735168457,,9.981026198588276e-06,0.15986883640289307
28,3.608335256576538,3.608335256576538,36.59697341918945,,9.979082741033047e-06,0.16739551723003387
29,3.6831700801849365,3.6831700801849365,39.44447708129883,,9.977044751689858e-06,0.16552042961120605
30,3.84564471244812,3.84564471244812,46.421592712402344,,9.974912269251534e-06,0.1575988531112671
31,3.553344964981079,3.553344964981079,34.6433219909668,,9.972685334204926e-06,0.16480058431625366
32,3.253873348236084,3.253873348236084,25.681556701660156,,9.970363988830138e-06,0.1620059609413147
33,3.4206044673919678,3.4206044673919678,30.357995986938477,,9.967948277199736e-06,0.1508885622024536
34,3.89235520362854,3.89235520362854,48.65216064453125,,9.965438245177895e-06,0.15317994356155396
